R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Elevation	R_Foot_Null	L_Foot_Orientation	L_Foot_Elevation	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR
-4.719	-3.783	28.544	-23.747	-2.712	46.87	10.595	9.911	-2.241	25.456	12.575	-0.669	11.895	6.191	9.155	-31.631	0.212	4.019	19.37	37.658	-7.772	16.632	12.393	3.483	0	0	0	-0.038	-2.006	3.465	1.156	10.53	4.897	-14.354	27.483	0	-9.25	1.389	0	-0.02	-0.002	0.001	-0.008	-0.007	0.002	-0.004	-0.002	-0.001	0	0	0	-0.021	0.001	-0.002	-0.009	-0.001	-0.001	-0.002	0	-0.002	0	0	0	-0.005	-0.005	0.031	0	-0.001	-0.013	-0.001	-0.001	-0.002	0	-0.012	-0.004	0	-0.003	-0.001	-0.001	-0.001	-0.001	-0.041	-0.061	0.002	-0.006	0	0.001
-4.931	-3.597	29.254	-23.528	-2.813	44.768	10.59	9.855	-1.585	23.859	12.4	-1.623	12.133	6.004	8.453	-31.495	0.145	3.813	19.46	38.367	-7.617	17.709	12.093	4.914	0	0	0	-0.092	-1.962	3.485	0.961	10.542	5.133	-13.965	24.209	0	-9.253	1.474	0	-0.046	-0.005	0.001	-0.018	-0.017	0.006	-0.009	-0.005	-0.002	0	0	0	-0.046	0.004	-0.005	-0.019	-0.001	-0.002	-0.004	0	-0.003	0	0	0	-0.006	-0.007	0.062	0	0.004	-0.03	-0.001	-0.001	-0.003	0	-0.019	-0.008	0	-0.005	-0.002	-0.001	-0.001	-0.002	-0.068	-0.157	0.003	-0.012	-0.001	0.002
-5.167	-3.421	29.871	-23.321	-2.87	42.451	10.582	9.842	-1.03	22.337	12.234	-2.606	12.4	5.806	7.774	-31.345	0.08	3.621	19.492	38.83	-7.371	18.815	11.803	6.327	0	0	0	-0.148	-1.909	3.527	0.759	10.566	5.41	-13.58	20.906	0	-9.242	1.575	0	-0.07	-0.008	0.002	-0.028	-0.026	0.01	-0.014	-0.008	-0.003	0	0	0	-0.07	0.007	-0.007	-0.029	-0.001	-0.003	-0.006	-0.001	-0.005	0	0	0	-0.007	-0.009	0.093	0	0.009	-0.047	-0.001	-0.001	-0.004	0	-0.026	-0.012	0	-0.006	-0.002	-0.002	-0.001	-0.002	-0.08	-0.268	0.004	-0.018	-0.001	0.002
-5.402	-3.258	30.383	-23.123	-2.859	39.925	10.56	9.871	-0.558	20.903	12.078	-3.624	12.675	5.595	7.11	-31.189	0.016	3.441	19.485	39.029	-7.046	19.955	11.522	7.716	0	0	0	-0.206	-1.848	3.591	0.552	10.596	5.731	-13.193	17.58	0	-9.226	1.693	0	-0.093	-0.011	0.002	-0.039	-0.034	0.013	-0.019	-0.01	-0.003	0	0	0	-0.092	0.008	-0.009	-0.038	-0.002	-0.003	-0.008	-0.001	-0.007	0	0	0	-0.008	-0.012	0.123	0	0.014	-0.063	-0.001	-0.001	-0.005	0	-0.033	-0.015	0	-0.008	-0.003	-0.002	-0.001	-0.003	-0.076	-0.395	0.004	-0.023	-0.001	0.002
-5.608	-3.113	30.772	-22.941	-2.763	37.197	10.517	9.926	-0.154	19.571	11.937	-4.68	12.941	5.368	6.455	-31.029	-0.045	3.272	19.452	38.964	-6.65	21.13	11.249	9.074	0	0	0	-0.266	-1.784	3.676	0.338	10.628	6.097	-12.793	14.233	0	-9.215	1.831	0	-0.114	-0.013	0.002	-0.049	-0.041	0.015	-0.023	-0.012	-0.004	0	0	0	-0.111	0.01	-0.011	-0.046	-0.002	-0.004	-0.009	-0.001	-0.008	0	0	0	-0.009	-0.015	0.153	0	0.019	-0.08	-0.001	-0.001	-0.006	0	-0.038	-0.018	0	-0.009	-0.003	-0.003	-0.001	-0.003	-0.058	-0.535	0.004	-0.027	-0.001	0.002
-5.757	-2.988	31.023	-22.793	-2.566	34.268	10.454	9.989	0.196	18.349	11.815	-5.776	13.192	5.125	5.802	-30.859	-0.101	3.116	19.395	38.651	-6.189	22.344	10.985	10.394	0	0	0	-0.328	-1.721	3.783	0.121	10.653	6.508	-12.369	10.87	0	-9.212	1.99	0	-0.132	-0.015	0.002	-0.059	-0.047	0.018	-0.027	-0.014	-0.004	0	0	0	-0.127	0.011	-0.013	-0.053	-0.003	-0.005	-0.011	-0.001	-0.01	0	0	0	-0.009	-0.018	0.181	0	0.025	-0.096	-0.001	-0.001	-0.007	0	-0.043	-0.02	0	-0.01	-0.003	-0.003	-0.001	-0.004	-0.026	-0.685	0.004	-0.03	-0.001	0.001
-5.827	-2.885	31.123	-22.701	-2.27	31.144	10.378	10.038	0.498	17.242	11.712	-6.912	13.424	4.868	5.145	-30.668	-0.149	2.975	19.305	38.115	-5.662	23.596	10.73	11.672	0	0	0	-0.388	-1.664	3.909	-0.096	10.666	6.959	-11.92	7.499	0	-9.218	2.173	0	-0.148	-0.017	0.002	-0.068	-0.052	0.019	-0.03	-0.016	-0.005	0	0	0	-0.139	0.012	-0.014	-0.058	-0.003	-0.005	-0.012	-0.001	-0.01	0	0	0	-0.009	-0.022	0.209	0	0.03	-0.111	-0.001	-0.001	-0.007	0	-0.047	-0.022	0	-0.011	-0.004	-0.004	-0.001	-0.004	0.019	-0.841	0.004	-0.032	-0.001	0.001
-5.814	-2.805	31.068	-22.696	-1.891	27.836	10.303	10.058	0.75	16.249	11.629	-8.085	13.64	4.601	4.482	-30.436	-0.189	2.858	19.163	37.386	-5.065	24.879	10.486	12.908	0	0	0	-0.446	-1.616	4.051	-0.311	10.663	7.444	-11.452	4.135	0	-9.227	2.386	0	-0.16	-0.018	0.001	-0.075	-0.056	0.02	-0.032	-0.018	-0.004	0	0	0	-0.149	0.012	-0.014	-0.062	-0.004	-0.005	-0.013	-0.001	-0.011	0	0	0	-0.009	-0.027	0.235	0	0.036	-0.127	-0.001	-0.001	-0.008	0	-0.05	-0.023	0.001	-0.012	-0.004	-0.004	-0.001	-0.005	0.073	-0.996	0.003	-0.034	0	0
-5.722	-2.747	30.86	-22.814	-1.456	24.363	10.256	10.059	0.936	15.368	11.564	-9.288	13.842	4.329	3.813	-30.142	-0.221	2.773	18.953	36.5	-4.398	26.187	10.255	14.1	0	0	0	-0.5	-1.583	4.203	-0.52	10.642	7.958	-10.979	0.802	0	-9.235	2.635	0	-0.17	-0.018	0	-0.082	-0.059	0.021	-0.033	-0.021	-0.004	0	0	0	-0.156	0.013	-0.015	-0.065	-0.004	-0.005	-0.014	-0.001	-0.011	0	0	0	-0.009	-0.032	0.26	0	0.042	-0.141	-0.001	-0.001	-0.008	0	-0.052	-0.023	0.001	-0.012	-0.004	-0.004	-0.001	-0.005	0.133	-1.144	0.002	-0.034	0	-0.001
