R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Elevation	R_Foot_Null	L_Foot_Orientation	L_Foot_Elevation	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR
-1.641	3.318	15.275	-17.003	-0.733	10.482	17.615	14.164	3.911	41.264	15.689	8.557	-9.297	-2.158	36.309	-17.221	-6.513	48.702	31.398	35.34	-18.606	31.072	15.943	-9.846	0	0	0	2.723	5.171	1.651	-0.781	13.94	-1.197	-2.271	1.213	0	1.576	25.892	0	-0.135	0.02	-0.004	-0.063	-0.003	0.001	-0.017	0	-0.004	0	0	0	-0.104	0.001	0.007	-0.049	-0.018	0.013	-0.021	0.001	-0.015	0	0	0	-0.001	-0.018	-0.068	0	-0.002	-0.006	-0.002	-0.001	-0.01	0.002	0.026	-0.045	-0.001	0.021	-0.039	-0.009	-0.004	-0.013	-0.13	-0.012	0.002	0.048	-0.176	-0.011
-1.062	3.145	14.29	-17.265	-0.668	9.602	17.674	14.048	4.076	42.339	15.579	9.048	-9.33	-2.011	36.854	-16.488	-6.252	46.661	29.969	35.33	-17.204	30.88	16.016	-10.459	0	0	0	2.74	5.197	1.585	-0.585	14.035	-1.505	-2.278	1.259	0	1.329	23.025	0	-0.134	0.02	-0.002	-0.063	-0.002	0.001	-0.017	0	-0.004	0	0	0	-0.108	0.001	0.008	-0.053	-0.02	0.014	-0.023	0	-0.016	0	0	0	0	-0.012	-0.068	0	-0.001	-0.005	-0.002	-0.001	-0.01	0.001	0.026	-0.035	-0.001	0.022	-0.046	-0.01	-0.004	-0.013	-0.126	-0.01	0.003	0.034	-0.227	-0.013
-0.488	2.956	13.348	-17.496	-0.599	8.776	17.697	13.961	4.271	43.442	15.485	9.518	-9.325	-1.859	37.338	-15.748	-6	44.46	28.561	35.305	-15.883	30.662	16.081	-11.035	0	0	0	2.761	5.234	1.525	-0.393	14.143	-1.815	-2.287	1.301	0	1.147	20.118	0	-0.134	0.021	-0.001	-0.062	-0.001	0.001	-0.017	0	-0.004	0	0	0	-0.112	0	0.008	-0.057	-0.023	0.014	-0.024	-0.002	-0.017	0	0	0	0	-0.007	-0.068	0	0	-0.005	-0.002	-0.001	-0.01	0	0.023	-0.022	0	0.022	-0.055	-0.011	-0.005	-0.014	-0.121	-0.008	0.004	0.019	-0.289	-0.014
0.064	2.76	12.455	-17.668	-0.526	8.013	17.677	13.907	4.503	44.577	15.408	9.971	-9.284	-1.713	37.762	-15.01	-5.764	42.1	27.223	35.278	-14.67	30.424	16.138	-11.572	0	0	0	2.788	5.285	1.47	-0.213	14.265	-2.131	-2.301	1.336	0	1.054	17.167	0	-0.134	0.021	0	-0.062	0	0.002	-0.017	0	-0.003	0	0	0	-0.118	0	0.009	-0.062	-0.026	0.015	-0.025	-0.004	-0.018	0	0	0	0	-0.003	-0.068	0	0.001	-0.004	-0.002	-0.001	-0.01	-0.001	0.019	-0.007	0.001	0.022	-0.064	-0.012	-0.005	-0.014	-0.116	-0.006	0.004	0.005	-0.361	-0.014
0.566	2.564	11.613	-17.76	-0.449	7.315	17.618	13.89	4.77	45.742	15.347	10.405	-9.203	-1.581	38.126	-14.288	-5.548	39.581	26.001	35.262	-13.593	30.174	16.186	-12.069	0	0	0	2.818	5.349	1.421	-0.053	14.4	-2.452	-2.319	1.366	0	1.071	14.17	0	-0.135	0.021	0	-0.061	0.001	0.002	-0.017	0	-0.003	0	0	0	-0.125	0	0.009	-0.067	-0.029	0.015	-0.026	-0.005	-0.02	0	0	0	0	0	-0.067	0	0.002	-0.004	-0.002	-0.001	-0.01	-0.002	0.012	0.012	0.001	0.022	-0.074	-0.012	-0.005	-0.014	-0.11	-0.005	0.005	-0.007	-0.444	-0.013
0.993	2.377	10.819	-17.76	-0.375	6.684	17.531	13.914	5.068	46.936	15.301	10.82	-9.077	-1.47	38.426	-13.599	-5.353	36.9	24.934	35.269	-12.676	29.922	16.225	-12.525	0	0	0	2.852	5.425	1.378	0.082	14.549	-2.776	-2.342	1.394	0	1.211	11.128	0	-0.136	0.022	0	-0.061	0.001	0.001	-0.017	0	-0.003	0	0	0	-0.133	0	0.008	-0.072	-0.033	0.015	-0.027	-0.008	-0.021	0	0	0	0	0.002	-0.066	0	0.002	-0.004	-0.002	-0.001	-0.01	-0.003	0.002	0.032	0.002	0.021	-0.085	-0.013	-0.005	-0.014	-0.103	-0.005	0.006	-0.016	-0.534	-0.012
1.323	2.204	10.07	-17.661	-0.306	6.122	17.436	13.985	5.392	48.15	15.269	11.214	-8.902	-1.384	38.655	-12.965	-5.177	34.055	24.048	35.306	-11.935	29.675	16.253	-12.939	0	0	0	2.888	5.512	1.343	0.189	14.71	-3.101	-2.367	1.422	0	1.474	8.045	0	-0.137	0.022	0	-0.061	0.002	0.001	-0.017	0	-0.003	0	0	0	-0.141	0	0.007	-0.077	-0.037	0.015	-0.028	-0.01	-0.022	0	0	0	0	0.003	-0.064	0	0.003	-0.004	-0.002	-0.001	-0.01	-0.004	-0.009	0.055	0.003	0.019	-0.096	-0.014	-0.006	-0.013	-0.095	-0.005	0.007	-0.021	-0.629	-0.01
1.543	2.044	9.367	-17.466	-0.241	5.63	17.358	14.106	5.732	49.38	15.249	11.586	-8.677	-1.327	38.808	-12.413	-5.016	31.045	23.354	35.369	-11.37	29.438	16.27	-13.31	0	0	0	2.928	5.608	1.317	0.268	14.879	-3.434	-2.391	1.451	0	1.855	4.925	0	-0.139	0.022	-0.001	-0.061	0.002	0.001	-0.016	-0.001	-0.003	0	0	0	-0.149	0.001	0.004	-0.082	-0.041	0.013	-0.028	-0.012	-0.023	0	0	0	0	0.003	-0.061	0	0.003	-0.004	-0.002	-0.001	-0.009	-0.005	-0.024	0.08	0.004	0.017	-0.107	-0.015	-0.006	-0.013	-0.086	-0.005	0.008	-0.022	-0.723	-0.008
1.656	1.895	8.71	-17.187	-0.175	5.214	17.324	14.276	6.082	50.622	15.242	11.937	-8.403	-1.304	38.88	-11.97	-4.861	27.88	22.842	35.436	-10.965	29.212	16.277	-13.633	0	0	0	2.974	5.715	1.301	0.318	15.056	-3.787	-2.412	1.484	0	2.334	1.778	0	-0.141	0.022	-0.002	-0.061	0.002	0.001	-0.016	-0.001	-0.003	0	0	0	-0.157	0.002	0.001	-0.086	-0.045	0.012	-0.027	-0.015	-0.024	0	0	0	0	0.002	-0.057	0	0.004	-0.005	-0.002	-0.001	-0.009	-0.005	-0.04	0.106	0.005	0.014	-0.118	-0.015	-0.006	-0.012	-0.077	-0.005	0.009	-0.019	-0.812	-0.006
1.67	1.751	8.098	-16.846	-0.106	4.873	17.358	14.493	6.433	51.876	15.246	12.26	-8.083	-1.319	38.871	-11.66	-4.707	24.585	22.484	35.471	-10.68	28.999	16.272	-13.906	0	0	0	3.028	5.832	1.298	0.342	15.235	-4.167	-2.427	1.522	0	2.88	-1.382	0	-0.143	0.022	-0.003	-0.061	0.001	0	-0.016	-0.001	-0.003	0	0	0	-0.165	0.002	-0.003	-0.089	-0.049	0.009	-0.027	-0.018	-0.025	0	0	0	0	0	-0.053	0	0.004	-0.006	-0.002	-0.001	-0.009	-0.006	-0.057	0.132	0.007	0.011	-0.128	-0.016	-0.006	-0.011	-0.069	-0.005	0.01	-0.011	-0.888	-0.005
