Version	3.0
Starting Frame	42
Avg Step Width (cm)	  12.27
R_Velocity	139.113	136.564
R_Stride_Len	140.383	138.896
R_Cadence	119.008	118.033
L_Velocity	137.648	135.568
L_Stride_Len	139.055	139.492
L_Cadence	118.033	117.073
R_Support_Time	57.025	57.377
L_Support_Time	62.295	61.789
R_Non_Support	42.975	42.623
L_Non_Support	37.705	38.211
R_Step_Len	69.932	69.773
L_Step_Len	70.451	69.123	69.719
R_Dbl_Support	11.570	12.295
L_Dbl_Support	7.377	7.317
RHS	57.000	178.000	300.000
LHS	117.000	239.000	362.000
RTO	3.000	126.000	248.000	371.000
LTO	71.000	193.000	315.000
RHS FP	
LHS FP	117.000
R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Elevation	R_Foot_Null	L_Foot_Orientation	L_Foot_Elevation	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR	L TIBIALIS ANT	L GASTROCNEMIUS	L MEDIAL HAM	L RECTUS	R TIBIALIS ANT	R GASTROCNEMIUS	R MEDIAL HAM	R RECTUS	
-11.788	4.121	-3.839	-7.671	-0.140	0.410	10.604	-16.720	13.308	47.435	20.296	-5.856	-8.902	-5.587	29.969	-17.937	1.860	19.955	12.383	-7.028	2.866	18.081	18.057	-20.110	0.000	0.000	0.000	-1.752	-3.774	0.147	0.984	7.972	-3.741	-13.431	2.820	0.000	-12.043	-4.086	0.000	-0.159	0.004	-0.023	-0.068	-0.001	-0.004	-0.018	0.000	0.006	0.000	0.000	0.000	-0.185	0.014	0.028	-0.099	-0.050	0.021	-0.037	-0.026	0.008	0.000	0.000	0.000	-0.000	-0.047	-0.010	-0.000	-0.002	-0.003	0.003	0.002	-0.008	0.005	0.078	0.116	-0.003	0.049	-0.101	0.005	0.003	-0.016	-0.012	-0.001	0.005	0.027	-0.630	-0.004	37.086	10.168	19.982	5.053	20.515	68.250	6.259	5.625
-11.699	4.181	-4.476	-8.036	-0.112	0.272	10.788	-16.693	13.675	48.242	20.474	-5.448	-9.889	-5.391	30.001	-18.147	1.492	16.866	12.604	-6.939	2.642	17.843	18.139	-20.593	0.000	0.000	0.000	-1.776	-3.759	0.273	0.881	8.146	-3.798	-13.597	3.167	0.000	-12.726	-6.749	0.000	-0.163	0.002	-0.022	-0.068	-0.001	-0.003	-0.018	0.000	0.006	0.000	0.000	0.000	-0.193	0.015	0.029	-0.103	-0.051	0.023	-0.039	-0.028	0.009	0.000	0.000	0.000	-0.001	-0.043	-0.010	-0.001	-0.001	-0.003	0.003	0.002	-0.008	0.005	0.085	0.132	-0.003	0.053	-0.104	0.005	0.004	-0.015	-0.012	-0.001	0.005	0.052	-0.615	-0.002	36.923	8.613	19.643	5.481	20.938	74.198	6.549	5.590
-11.648	4.220	-5.119	-8.421	-0.084	0.178	11.025	-16.668	14.026	49.027	20.651	-5.080	-10.938	-5.172	29.976	-18.287	1.189	13.877	12.845	-6.865	2.526	17.610	18.210	-21.043	0.000	0.000	0.000	-1.789	-3.748	0.396	0.780	8.292	-3.846	-13.757	3.565	0.000	-13.423	-9.360	0.000	-0.166	0.002	-0.021	-0.069	-0.001	-0.003	-0.018	0.000	0.007	0.000	0.000	0.000	-0.199	0.016	0.029	-0.107	-0.051	0.025	-0.041	-0.030	0.010	0.000	0.000	0.000	-0.001	-0.039	-0.011	-0.001	0.001	-0.003	0.003	0.003	-0.008	0.004	0.092	0.148	-0.004	0.057	-0.106	0.006	0.004	-0.015	-0.014	-0.000	0.004	0.083	-0.591	-0.000	37.507	7.453	19.197	6.028	21.104	79.353	6.893	5.573
-11.638	4.232	-5.767	-8.810	-0.057	0.138	11.301	-16.653	14.361	49.790	20.822	-4.756	-12.029	-4.926	29.903	-18.295	0.954	11.038	13.082	-6.820	2.531	17.381	18.272	-21.455	0.000	0.000	0.000	-1.792	-3.739	0.518	0.686	8.405	-3.883	-13.906	4.018	0.000	-14.083	-11.898	0.000	-0.170	0.002	-0.020	-0.070	-0.001	-0.002	-0.018	0.000	0.007	0.000	0.000	0.000	-0.205	0.016	0.029	-0.110	-0.052	0.028	-0.043	-0.032	0.011	0.000	0.000	0.000	-0.001	-0.035	-0.014	-0.001	0.002	-0.003	0.003	0.003	-0.009	0.003	0.099	0.165	-0.004	0.062	-0.108	0.006	0.005	-0.014	-0.017	0.000	0.004	0.117	-0.557	0.001	38.836	6.684	18.665	6.674	21.008	83.461	7.272	5.578
-11.667	4.215	-6.416	-9.185	-0.036	0.166	11.590	-16.655	14.675	50.529	20.988	-4.480	-13.163	-4.652	29.796	-18.104	0.787	8.407	13.290	-6.811	2.667	17.155	18.330	-21.826	0.000	0.000	0.000	-1.785	-3.734	0.642	0.602	8.484	-3.906	-14.044	4.531	0.000	-14.653	-14.336	0.000	-0.174	0.002	-0.019	-0.072	-0.001	-0.002	-0.018	0.000	0.007	0.000	0.000	0.000	-0.210	0.017	0.028	-0.112	-0.052	0.029	-0.045	-0.034	0.012	0.000	0.000	0.000	-0.001	-0.030	-0.019	-0.001	0.004	-0.002	0.003	0.003	-0.009	0.002	0.105	0.182	-0.005	0.066	-0.111	0.006	0.005	-0.013	-0.023	0.001	0.003	0.152	-0.516	0.003	40.964	6.277	18.091	7.393	20.702	86.240	7.669	5.600
-11.726	4.163	-7.058	-9.525	-0.025	0.274	11.864	-16.669	14.963	51.240	21.144	-4.257	-14.361	-4.356	29.676	-17.646	0.680	6.049	13.463	-6.836	2.937	16.933	18.386	-22.152	0.000	0.000	0.000	-1.771	-3.733	0.770	0.536	8.528	-3.919	-14.170	5.106	0.000	-15.092	-16.638	0.000	-0.178	0.004	-0.017	-0.073	0.000	-0.001	-0.018	0.000	0.007	0.000	0.000	0.000	-0.214	0.017	0.027	-0.114	-0.051	0.031	-0.047	-0.034	0.013	0.000	0.000	0.000	-0.001	-0.025	-0.026	-0.001	0.005	-0.002	0.003	0.003	-0.009	0.001	0.112	0.199	-0.005	0.070	-0.115	0.006	0.005	-0.011	-0.030	0.001	0.003	0.188	-0.468	0.004	43.959	6.184	17.566	8.180	20.223	87.525	8.051	5.637
-11.799	4.073	-7.683	-9.825	-0.028	0.478	12.105	-16.682	15.216	51.922	21.288	-4.089	-15.652	-4.047	29.570	-16.878	0.625	4.038	13.605	-6.881	3.336	16.715	18.444	-22.428	0.000	0.000	0.000	-1.749	-3.736	0.906	0.491	8.543	-3.928	-14.284	5.751	0.000	-15.367	-18.765	0.000	-0.182	0.007	-0.016	-0.074	0.001	-0.001	-0.019	0.000	0.007	0.000	0.000	0.000	-0.216	0.016	0.025	-0.115	-0.051	0.032	-0.048	-0.034	0.013	0.000	0.000	0.000	-0.000	-0.021	-0.036	-0.001	0.006	-0.001	0.003	0.003	-0.009	-0.000	0.118	0.217	-0.005	0.075	-0.120	0.006	0.005	-0.009	-0.038	0.000	0.002	0.221	-0.415	0.004	47.810	6.341	17.153	9.063	19.593	87.243	8.365	5.675
-11.867	3.946	-8.275	-10.092	-0.049	0.786	12.307	-16.679	15.426	52.570	21.419	-3.979	-17.043	-3.740	29.509	-15.796	0.612	2.439	13.732	-6.926	3.847	16.501	18.506	-22.653	0.000	0.000	0.000	-1.725	-3.741	1.051	0.467	8.536	-3.937	-14.385	6.472	0.000	-15.461	-20.669	0.000	-0.187	0.010	-0.014	-0.075	0.002	-0.001	-0.019	0.000	0.007	0.000	0.000	0.000	-0.216	0.015	0.023	-0.113	-0.051	0.033	-0.048	-0.034	0.014	0.000	0.000	0.000	-0.000	-0.016	-0.047	-0.001	0.006	0.001	0.003	0.003	-0.009	-0.001	0.125	0.237	-0.005	0.080	-0.127	0.006	0.005	-0.006	-0.047	-0.001	0.002	0.252	-0.357	0.003	52.419	6.682	16.835	10.075	18.808	85.280	8.570	5.711
-11.917	3.793	-8.823	-10.347	-0.090	1.205	12.476	-16.657	15.586	53.181	21.536	-3.927	-18.495	-3.453	29.513	-14.451	0.625	1.296	13.859	-6.959	4.434	16.292	18.573	-22.825	0.000	0.000	0.000	-1.700	-3.747	1.207	0.456	8.514	-3.945	-14.472	7.276	0.000	-15.373	-22.296	0.000	-0.191	0.015	-0.012	-0.077	0.003	-0.001	-0.019	0.000	0.007	0.000	0.000	0.000	-0.213	0.014	0.021	-0.110	-0.052	0.034	-0.045	-0.034	0.014	0.000	0.000	0.000	-0.000	-0.011	-0.060	-0.001	0.006	0.003	0.004	0.003	-0.009	-0.002	0.133	0.258	-0.006	0.086	-0.137	0.006	0.005	-0.004	-0.056	-0.003	0.001	0.279	-0.294	0.001	57.699	7.148	16.582	11.230	17.853	81.697	8.651	5.749
-11.945	3.624	-9.317	-10.604	-0.151	1.738	12.620	-16.625	15.695	53.751	21.638	-3.937	-19.925	-3.196	29.583	-12.955	0.641	0.609	14.007	-6.969	5.040	16.091	18.645	-22.943	0.000	0.000	0.000	-1.681	-3.755	1.374	0.453	8.482	-3.948	-14.546	8.171	0.000	-15.116	-23.588	0.000	-0.196	0.020	-0.010	-0.078	0.005	-0.000	-0.019	0.000	0.008	0.000	0.000	0.000	-0.207	0.011	0.019	-0.103	-0.052	0.035	-0.040	-0.034	0.014	0.000	0.000	0.000	0.000	-0.006	-0.076	-0.001	0.006	0.005	0.004	0.003	-0.009	-0.003	0.142	0.282	-0.006	0.092	-0.148	0.006	0.004	-0.001	-0.063	-0.007	0.000	0.302	-0.225	0.000	63.442	7.678	16.361	12.502	16.720	76.473	8.608	5.786
-11.969	3.453	-9.753	-10.857	-0.232	2.391	12.744	-16.586	15.752	54.277	21.727	-4.014	-21.210	-2.973	29.702	-11.470	0.634	0.337	14.201	-6.944	5.590	15.901	18.722	-23.015	0.000	0.000	0.000	-1.669	-3.770	1.553	0.448	8.444	-3.937	-14.609	9.165	0.000	-14.716	-24.492	0.000	-0.200	0.026	-0.008	-0.080	0.006	-0.000	-0.020	0.001	0.007	0.000	0.000	0.000	-0.197	0.008	0.018	-0.092	-0.054	0.036	-0.031	-0.035	0.013	0.000	0.000	0.000	0.000	-0.002	-0.093	-0.001	0.006	0.008	0.004	0.003	-0.009	-0.004	0.152	0.308	-0.006	0.098	-0.161	0.006	0.002	0.001	-0.068	-0.012	-0.001	0.321	-0.150	0.000	69.371	8.218	16.120	13.835	15.413	69.634	8.456	5.820
-12.022	3.288	-10.135	-11.084	-0.334	3.171	12.846	-16.536	15.750	54.756	21.802	-4.166	-22.219	-2.776	29.830	-10.171	0.582	0.396	14.465	-6.868	5.994	15.728	18.802	-23.049	0.000	0.000	0.000	-1.670	-3.798	1.744	0.434	8.396	-3.896	-14.662	10.269	0.000	-14.204	-24.961	0.000	-0.205	0.031	-0.006	-0.083	0.008	-0.000	-0.020	0.001	0.007	0.000	0.000	0.000	-0.182	0.003	0.018	-0.075	-0.055	0.037	-0.015	-0.037	0.012	0.000	0.000	0.000	0.001	0.002	-0.111	-0.001	0.005	0.011	0.004	0.003	-0.010	-0.004	0.164	0.338	-0.006	0.104	-0.176	0.006	0.000	0.002	-0.069	-0.020	-0.002	0.338	-0.072	0.000	75.286	8.707	15.815	15.142	13.998	61.405	8.210	5.851
-12.132	3.130	-10.470	-11.259	-0.451	4.083	12.925	-16.460	15.680	55.182	21.864	-4.400	-22.866	-2.591	29.920	-9.199	0.481	0.685	14.819	-6.727	6.170	15.580	18.884	-23.057	0.000	0.000	0.000	-1.682	-3.848	1.946	0.410	8.334	-3.823	-14.706	11.495	0.000	-13.615	-24.967	0.000	-0.209	0.037	-0.005	-0.085	0.010	-0.000	-0.021	0.001	0.007	0.000	0.000	0.000	-0.160	-0.002	0.019	-0.052	-0.058	0.039	0.007	-0.042	0.010	0.000	0.000	0.000	0.001	0.004	-0.131	-0.000	0.004	0.014	0.004	0.003	-0.010	-0.005	0.176	0.369	-0.007	0.111	-0.190	0.007	-0.003	0.001	-0.064	-0.030	-0.004	0.355	0.005	0.000	80.999	9.093	15.368	16.314	12.596	52.337	7.899	5.890
-12.311	2.962	-10.761	-11.367	-0.577	5.133	12.979	-16.334	15.522	55.551	21.912	-4.717	-23.136	-2.404	29.921	-8.627	0.340	1.102	15.269	-6.515	6.057	15.460	18.965	-23.050	0.000	0.000	0.000	-1.704	-3.928	2.156	0.382	8.252	-3.726	-14.742	12.861	0.000	-12.984	-24.507	0.000	-0.212	0.042	-0.003	-0.088	0.012	-0.000	-0.022	0.002	0.007	0.000	0.000	0.000	-0.130	-0.009	0.021	-0.021	-0.061	0.041	0.037	-0.048	0.008	0.000	0.000	0.000	0.001	0.006	-0.151	-0.000	0.002	0.017	0.003	0.003	-0.011	-0.005	0.190	0.403	-0.007	0.116	-0.202	0.007	-0.006	-0.002	-0.053	-0.043	-0.007	0.374	0.078	-0.001	86.215	9.321	14.717	17.255	11.306	43.179	7.551	5.953
-12.558	2.766	-11.010	-11.409	-0.706	6.326	13.018	-16.129	15.255	55.857	21.945	-5.117	-23.082	-2.203	29.800	-8.445	0.180	1.562	15.803	-6.240	5.627	15.372	19.043	-23.035	0.000	0.000	0.000	-1.733	-4.040	2.373	0.357	8.147	-3.619	-14.776	14.383	0.000	-12.347	-23.604	0.000	-0.216	0.046	-0.001	-0.091	0.014	-0.000	-0.023	0.002	0.007	0.000	0.000	0.000	-0.091	-0.018	0.025	0.021	-0.064	0.044	0.078	-0.056	0.004	-0.020	-0.003	0.031	0.001	0.006	-0.171	-0.000	-0.001	0.021	0.003	0.003	-0.011	-0.005	0.205	0.437	-0.007	0.121	-0.212	0.008	-0.011	-0.008	-0.033	-0.057	-0.010	0.398	0.140	-0.007	90.429	9.333	13.876	17.936	10.211	34.646	7.197	6.047
-12.869	2.530	-11.214	-11.405	-0.830	7.664	13.059	-15.817	14.851	56.095	21.962	-5.591	-22.791	-1.984	29.537	-8.575	0.023	2.013	16.385	-5.932	4.890	15.317	19.115	-23.018	0.000	0.000	0.000	-1.767	-4.188	2.592	0.336	8.017	-3.506	-14.811	16.083	0.000	-11.735	-22.309	0.000	-0.218	0.049	0.000	-0.095	0.015	-0.001	-0.024	0.003	0.007	0.000	0.000	0.000	-0.043	-0.029	0.029	0.072	-0.068	0.047	0.129	-0.064	0.000	-0.024	0.012	0.059	0.001	0.004	-0.191	0.000	-0.004	0.024	0.003	0.003	-0.012	-0.006	0.221	0.471	-0.008	0.125	-0.218	0.009	-0.017	-0.016	-0.003	-0.074	-0.015	0.429	0.189	-0.019	93.198	9.068	12.905	18.383	9.332	27.212	6.870	6.173
-13.240	2.251	-11.368	-11.387	-0.943	9.144	13.125	-15.381	14.282	56.262	21.962	-6.129	-22.373	-1.753	29.134	-8.891	-0.118	2.425	16.963	-5.642	3.903	15.296	19.178	-23.003	0.000	0.000	0.000	-1.805	-4.368	2.807	0.317	7.862	-3.391	-14.855	17.983	0.000	-11.178	-20.701	0.000	-0.221	0.051	0.002	-0.098	0.016	-0.001	-0.025	0.003	0.007	0.000	0.000	0.000	0.016	-0.041	0.034	0.134	-0.071	0.051	0.192	-0.070	-0.004	-0.011	0.024	0.142	0.000	0.001	-0.210	0.000	-0.007	0.027	0.003	0.002	-0.013	-0.007	0.239	0.502	-0.009	0.127	-0.218	0.011	-0.023	-0.027	0.039	-0.092	-0.020	0.464	0.222	-0.038	94.276	8.540	11.831	18.636	8.655	21.095	6.600	6.332
-13.651	1.924	-11.464	-11.399	-1.036	10.762	13.241	-14.819	13.515	56.355	21.946	-6.722	-21.946	-1.518	28.603	-9.251	-0.238	2.795	17.484	-5.427	2.752	15.308	19.227	-22.989	0.000	0.000	0.000	-1.847	-4.579	3.014	0.298	7.684	-3.277	-14.916	20.106	0.000	-10.693	-18.867	0.000	-0.222	0.052	0.002	-0.102	0.017	-0.002	-0.026	0.003	0.007	0.000	0.000	0.000	0.084	-0.055	0.040	0.206	-0.074	0.054	0.266	-0.074	-0.008	0.003	0.018	0.234	-0.000	-0.005	-0.228	0.000	-0.011	0.030	0.003	0.002	-0.013	-0.008	0.257	0.529	-0.011	0.128	-0.213	0.013	-0.029	-0.039	0.094	-0.111	-0.027	0.502	0.240	-0.060	93.459	7.854	10.678	18.752	8.197	16.312	6.390	6.535
-14.068	1.544	-11.488	-11.486	-1.101	12.513	13.430	-14.142	12.516	56.372	21.914	-7.355	-21.617	-1.290	27.975	-9.525	-0.345	3.135	17.907	-5.327	1.533	15.353	19.259	-22.972	0.000	0.000	0.000	-1.889	-4.812	3.207	0.276	7.491	-3.179	-14.999	22.477	0.000	-10.288	-16.897	0.000	-0.222	0.053	0.002	-0.105	0.017	-0.003	-0.028	0.004	0.007	0.000	0.000	0.000	0.161	-0.068	0.046	0.287	-0.076	0.057	0.349	-0.074	-0.012	-0.018	0.017	0.316	-0.001	-0.013	-0.245	0.001	-0.015	0.033	0.003	0.002	-0.014	-0.009	0.277	0.551	-0.012	0.128	-0.202	0.015	-0.036	-0.051	0.162	-0.131	-0.035	0.536	0.243	-0.081	90.628	7.127	9.524	18.778	7.985	12.737	6.246	6.793
-14.455	1.108	-11.422	-11.689	-1.131	14.393	13.703	-13.380	11.250	56.311	21.866	-8.013	-21.459	-1.080	27.288	-9.622	-0.450	3.473	18.210	-5.357	0.336	15.425	19.272	-22.945	0.000	0.000	0.000	-1.930	-5.060	3.381	0.249	7.293	-3.108	-15.106	25.116	0.000	-9.955	-14.873	0.000	-0.222	0.052	0.002	-0.109	0.016	-0.005	-0.029	0.004	0.006	0.000	0.000	0.000	0.245	-0.081	0.053	0.376	-0.075	0.059	0.439	-0.067	-0.017	-0.046	-0.004	0.402	-0.003	-0.023	-0.261	0.001	-0.020	0.035	0.003	0.002	-0.015	-0.010	0.298	0.566	-0.014	0.127	-0.184	0.018	-0.043	-0.061	0.243	-0.150	-0.043	0.560	0.235	-0.096	85.987	6.454	8.452	18.713	8.030	10.141	6.192	7.115
-14.791	0.625	-11.247	-12.028	-1.124	16.395	14.052	-12.571	9.686	56.173	21.800	-8.679	-21.478	-0.895	26.581	-9.498	-0.560	3.842	18.376	-5.509	-0.755	15.522	19.264	-22.894	0.000	0.000	0.000	-1.968	-5.308	3.534	0.216	7.098	-3.057	-15.235	28.037	0.000	-9.682	-12.868	0.000	-0.222	0.052	0.001	-0.111	0.016	-0.007	-0.031	0.004	0.006	0.000	0.000	0.000	0.334	-0.093	0.059	0.469	-0.073	0.060	0.533	-0.054	-0.022	-0.063	-0.013	0.498	-0.004	-0.035	-0.274	0.001	-0.025	0.037	0.003	0.002	-0.016	-0.011	0.319	0.575	-0.016	0.125	-0.162	0.020	-0.051	-0.067	0.335	-0.169	-0.053	0.568	0.217	-0.099	79.876	5.911	7.507	18.512	8.329	8.260	6.234	7.485
-15.074	0.110	-10.943	-12.494	-1.084	18.513	14.449	-11.778	7.808	55.957	21.714	-9.336	-21.622	-0.743	25.892	-9.158	-0.676	4.279	18.391	-5.764	-1.670	15.638	19.237	-22.807	0.000	0.000	0.000	-2.004	-5.546	3.663	0.173	6.919	-3.013	-15.380	31.241	0.000	-9.454	-10.949	0.000	-0.220	0.051	-0.001	-0.114	0.014	-0.009	-0.033	0.004	0.005	0.000	0.000	0.000	0.426	-0.103	0.066	0.563	-0.067	0.061	0.628	-0.035	-0.027	-0.083	-0.011	0.619	-0.006	-0.049	-0.285	0.001	-0.030	0.038	0.002	0.002	-0.017	-0.011	0.342	0.576	-0.018	0.124	-0.136	0.021	-0.060	-0.069	0.438	-0.187	-0.063	0.558	0.190	-0.089	72.643	5.547	6.697	18.117	8.915	6.911	6.345	7.856
-15.317	-0.423	-10.489	-13.047	-1.020	20.747	14.840	-11.074	5.626	55.663	21.608	-9.969	-21.798	-0.621	25.251	-8.651	-0.792	4.808	18.249	-6.095	-2.348	15.769	19.195	-22.672	0.000	0.000	0.000	-2.038	-5.759	3.765	0.120	6.765	-2.955	-15.530	34.712	0.000	-9.259	-9.179	0.000	-0.219	0.050	-0.004	-0.115	0.012	-0.011	-0.034	0.003	0.004	0.000	0.000	0.000	0.516	-0.112	0.072	0.655	-0.057	0.061	0.719	-0.012	-0.033	-0.127	-0.010	0.768	-0.009	-0.063	-0.294	0.002	-0.035	0.040	0.002	0.002	-0.018	-0.012	0.366	0.570	-0.020	0.123	-0.107	0.021	-0.070	-0.064	0.546	-0.203	-0.072	0.530	0.155	-0.066	64.751	5.407	6.022	17.515	9.895	5.995	6.504	8.161
-15.541	-0.966	-9.865	-13.618	-0.943	23.102	15.150	-10.540	3.173	55.289	21.478	-10.565	-21.902	-0.521	24.677	-8.059	-0.899	5.439	17.959	-6.474	-2.752	15.909	19.139	-22.474	0.000	0.000	0.000	-2.067	-5.935	3.841	0.064	6.646	-2.869	-15.677	38.414	0.000	-9.089	-7.604	0.000	-0.217	0.049	-0.007	-0.116	0.010	-0.014	-0.035	0.003	0.004	0.000	0.000	0.000	0.600	-0.119	0.079	0.741	-0.044	0.061	0.803	0.013	-0.040	-0.159	-0.009	0.912	-0.011	-0.079	-0.301	0.002	-0.041	0.041	0.002	0.001	-0.019	-0.011	0.390	0.557	-0.022	0.123	-0.075	0.021	-0.080	-0.053	0.657	-0.220	-0.081	0.488	0.112	-0.039	56.702	5.547	5.502	16.825	11.417	5.431	6.731	8.346
-15.771	-1.524	-9.060	-14.125	-0.871	25.582	15.293	-10.234	0.504	54.836	21.322	-11.115	-21.847	-0.425	24.177	-7.488	-0.987	6.163	17.552	-6.868	-2.873	16.056	19.076	-22.204	0.000	0.000	0.000	-2.088	-6.065	3.895	0.017	6.566	-2.745	-15.814	42.292	0.000	-8.936	-6.258	0.000	-0.214	0.048	-0.011	-0.116	0.007	-0.016	-0.036	0.002	0.003	0.000	0.000	0.000	0.676	-0.125	0.084	0.817	-0.028	0.060	0.876	0.038	-0.046	-0.176	0.005	1.042	-0.014	-0.094	-0.304	0.002	-0.046	0.043	0.001	0.001	-0.019	-0.010	0.414	0.537	-0.023	0.124	-0.042	0.020	-0.091	-0.035	0.765	-0.236	-0.087	0.439	0.065	-0.014	48.697	6.020	5.160	16.185	13.637	5.137	7.045	8.380
-16.028	-2.105	-8.066	-14.486	-0.823	28.186	15.190	-10.184	-2.307	54.304	21.136	-11.618	-21.586	-0.315	23.745	-7.030	-1.044	6.954	17.077	-7.245	-2.730	16.207	19.010	-21.855	0.000	0.000	0.000	-2.096	-6.144	3.932	-0.007	6.527	-2.582	-15.936	46.269	0.000	-8.798	-5.149	0.000	-0.211	0.048	-0.015	-0.114	0.004	-0.018	-0.037	0.002	0.002	0.000	0.000	0.000	0.741	-0.128	0.088	0.881	-0.009	0.060	0.936	0.061	-0.053	-0.205	-0.001	1.103	-0.018	-0.109	-0.305	0.003	-0.051	0.044	0.001	0.001	-0.020	-0.008	0.438	0.511	-0.024	0.127	-0.009	0.018	-0.103	-0.012	0.862	-0.252	-0.091	0.389	0.014	-0.000	41.067	6.859	5.000	15.639	16.663	5.056	7.457	8.272
-16.328	-2.722	-6.888	-14.635	-0.822	30.908	14.786	-10.374	-5.177	53.696	20.916	-12.075	-21.132	-0.176	23.366	-6.736	-1.060	7.781	16.587	-7.580	-2.360	16.364	18.949	-21.425	0.000	0.000	0.000	-2.087	-6.169	3.956	0.007	6.526	-2.390	-16.045	50.243	0.000	-8.675	-4.266	0.000	-0.208	0.047	-0.018	-0.111	0.001	-0.020	-0.037	0.002	0.001	0.000	0.000	0.000	0.794	-0.130	0.091	0.930	0.012	0.061	0.982	0.080	-0.057	-0.177	-0.009	1.115	-0.021	-0.123	-0.304	0.003	-0.056	0.046	0.000	0.001	-0.021	-0.006	0.462	0.480	-0.025	0.130	0.024	0.015	-0.115	0.017	0.944	-0.268	-0.092	0.344	-0.038	-0.005	34.436	8.101	5.012	15.186	20.526	5.117	7.971	8.052
-16.687	-3.379	-5.542	-14.532	-0.891	33.730	14.063	-10.741	-8.012	53.014	20.661	-12.495	-20.544	0.002	23.022	-6.595	-1.034	8.614	16.119	-7.863	-1.807	16.528	18.895	-20.918	0.000	0.000	0.000	-2.059	-6.147	3.972	0.068	6.556	-2.171	-16.146	54.088	0.000	-8.571	-3.582	0.000	-0.204	0.045	-0.022	-0.107	-0.001	-0.021	-0.037	0.002	0.000	0.000	0.000	0.000	0.833	-0.130	0.093	0.965	0.033	0.063	1.015	0.094	-0.060	-0.173	0.000	1.090	-0.024	-0.135	-0.299	0.003	-0.060	0.049	0.000	0.000	-0.022	-0.003	0.484	0.444	-0.026	0.135	0.057	0.011	-0.127	0.049	1.004	-0.283	-0.089	0.308	-0.086	-0.031	29.242	9.765	5.168	14.772	25.133	5.243	8.549	7.777
-17.115	-4.072	-4.055	-14.163	-1.048	36.619	13.035	-11.187	-10.713	52.261	20.371	-12.885	-19.902	0.224	22.693	-6.550	-0.977	9.429	15.694	-8.090	-1.115	16.706	18.850	-20.340	0.000	0.000	0.000	-2.011	-6.084	3.985	0.175	6.607	-1.927	-16.249	57.653	0.000	-8.489	-3.065	0.000	-0.200	0.043	-0.024	-0.101	-0.004	-0.022	-0.037	0.002	-0.001	0.000	0.000	0.000	0.860	-0.129	0.094	0.987	0.054	0.065	1.036	0.104	-0.061	-0.171	0.025	1.072	-0.027	-0.145	-0.291	0.004	-0.064	0.052	-0.001	0.000	-0.022	0.000	0.504	0.406	-0.026	0.140	0.087	0.008	-0.139	0.084	1.038	-0.298	-0.083	0.282	-0.129	-0.076	25.686	11.854	5.432	14.322	30.235	5.387	9.145	7.496
