Version	3.0
Starting Frame	31
Avg Step Width (cm)	  12.39
R_Velocity	137.770	135.388
R_Stride_Len	139.384	137.136
R_Cadence	119.008	118.033
L_Velocity	136.358	132.523
L_Stride_Len	138.625	136.163
L_Cadence	118.033	116.129
R_Support_Time	57.025	57.377
L_Support_Time	62.295	62.903
R_Non_Support	42.975	42.623
L_Non_Support	37.705	37.097
R_Step_Len	69.921	68.432
L_Step_Len	69.463	68.704	67.731
R_Dbl_Support	13.223	12.295
L_Dbl_Support	7.377	7.258
RHS	52.000	173.000	295.000
LHS	112.000	234.000	358.000
RTO	121.000	243.000	367.000
LTO	68.000	188.000	312.000
RHS FP	
LHS FP	112.000	235.000
R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Elevation	R_Foot_Null	L_Foot_Orientation	L_Foot_Elevation	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR	L TIBIALIS ANT	L GASTROCNEMIUS	L MEDIAL HAM	L RECTUS	R TIBIALIS ANT	R GASTROCNEMIUS	R MEDIAL HAM	R RECTUS	
-18.802	4.531	8.612	1.138	-1.114	6.829	7.947	-16.094	6.879	30.076	18.156	-11.045	-12.957	-9.147	19.970	-14.005	-1.593	59.043	13.712	-8.613	-3.052	21.996	13.839	-9.419	0.000	0.000	0.000	-1.485	-4.705	-2.199	-0.762	6.030	-0.061	-9.742	0.397	0.000	-13.809	48.230	0.000	-0.147	-0.006	-0.019	-0.061	-0.008	-0.006	-0.016	-0.000	0.003	0.000	0.000	0.000	-0.102	-0.013	0.007	-0.017	-0.014	-0.001	-0.013	0.006	-0.003	0.000	0.000	0.000	-0.001	-0.069	0.027	0.001	-0.015	-0.009	0.002	0.001	-0.009	-0.014	-0.014	-0.009	0.003	-0.013	-0.022	-0.002	-0.001	-0.011	0.044	-0.014	0.001	0.015	-0.039	0.026	42.081	9.076	6.744	4.395	8.521	13.900	8.612	5.575
-18.395	4.422	7.462	0.458	-0.922	6.073	8.470	-16.051	7.170	31.189	18.199	-10.464	-12.319	-8.800	20.981	-14.193	-1.220	58.104	13.655	-8.524	-1.946	21.524	14.161	-10.053	0.000	0.000	0.000	-1.515	-4.750	-2.051	-0.575	5.976	-0.221	-9.780	0.557	0.000	-13.716	45.264	0.000	-0.147	-0.006	-0.018	-0.061	-0.008	-0.006	-0.016	-0.000	0.003	0.000	0.000	0.000	-0.101	-0.013	0.009	-0.020	-0.016	0.001	-0.014	0.004	-0.002	0.000	0.000	0.000	-0.001	-0.066	0.023	0.001	-0.014	-0.009	0.002	0.001	-0.008	-0.011	-0.005	-0.003	0.003	-0.007	-0.026	-0.001	-0.001	-0.011	0.038	-0.013	0.001	0.006	-0.062	0.024	41.416	10.349	7.051	4.327	8.572	12.913	8.448	5.592
-17.949	4.327	6.324	-0.272	-0.729	5.315	9.007	-16.039	7.471	32.343	18.266	-9.894	-11.609	-8.473	21.909	-14.426	-0.763	56.931	13.643	-8.421	-0.892	21.107	14.481	-10.703	0.000	0.000	0.000	-1.545	-4.799	-1.901	-0.408	5.929	-0.395	-9.820	0.709	0.000	-13.533	42.197	0.000	-0.146	-0.007	-0.016	-0.061	-0.007	-0.006	-0.016	-0.000	0.004	0.000	0.000	0.000	-0.101	-0.013	0.011	-0.023	-0.018	0.002	-0.015	0.003	-0.002	0.000	0.000	0.000	-0.001	-0.064	0.020	0.001	-0.013	-0.009	0.002	0.001	-0.008	-0.007	0.004	0.000	0.002	-0.002	-0.031	-0.001	-0.001	-0.010	0.032	-0.013	0.001	-0.001	-0.089	0.022	40.624	12.050	7.602	4.278	8.716	12.483	8.437	5.631
-17.465	4.257	5.208	-1.029	-0.546	4.570	9.530	-16.062	7.784	33.531	18.356	-9.331	-10.826	-8.175	22.765	-14.707	-0.233	55.534	13.673	-8.309	0.104	20.738	14.793	-11.361	0.000	0.000	0.000	-1.579	-4.845	-1.750	-0.269	5.893	-0.573	-9.858	0.856	0.000	-13.266	39.042	0.000	-0.145	-0.007	-0.016	-0.061	-0.007	-0.006	-0.016	-0.000	0.004	0.000	0.000	0.000	-0.103	-0.012	0.013	-0.027	-0.020	0.004	-0.016	0.001	-0.001	0.000	0.000	0.000	-0.001	-0.062	0.017	0.001	-0.013	-0.008	0.002	0.001	-0.008	-0.004	0.011	0.003	0.002	0.003	-0.036	-0.001	-0.000	-0.011	0.027	-0.012	0.001	-0.004	-0.122	0.021	39.804	14.120	8.384	4.240	8.987	12.606	8.531	5.676
-16.934	4.215	4.123	-1.791	-0.379	3.848	10.007	-16.127	8.108	34.745	18.469	-8.773	-9.992	-7.912	23.557	-15.027	0.344	53.923	13.726	-8.199	1.032	20.409	15.092	-12.019	0.000	0.000	0.000	-1.617	-4.885	-1.598	-0.159	5.871	-0.756	-9.895	0.996	0.000	-12.927	35.816	0.000	-0.145	-0.007	-0.015	-0.061	-0.006	-0.006	-0.016	-0.000	0.004	0.000	0.000	0.000	-0.106	-0.010	0.014	-0.032	-0.022	0.005	-0.018	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.060	0.013	0.001	-0.012	-0.008	0.002	0.001	-0.008	-0.002	0.019	0.005	0.002	0.007	-0.041	-0.000	0.000	-0.011	0.021	-0.011	0.002	-0.006	-0.158	0.019	39.161	16.437	9.355	4.210	9.398	13.244	8.679	5.716
-16.345	4.198	3.079	-2.536	-0.233	3.159	10.409	-16.241	8.445	35.979	18.602	-8.216	-9.146	-7.682	24.291	-15.366	0.932	52.107	13.774	-8.113	1.875	20.110	15.377	-12.672	0.000	0.000	0.000	-1.658	-4.914	-1.445	-0.077	5.870	-0.949	-9.934	1.129	0.000	-12.536	32.541	0.000	-0.144	-0.006	-0.015	-0.062	-0.005	-0.006	-0.016	-0.000	0.004	0.000	0.000	0.000	-0.111	-0.007	0.016	-0.037	-0.024	0.007	-0.019	-0.001	0.000	0.000	0.000	0.000	-0.000	-0.058	0.010	0.000	-0.011	-0.008	0.002	0.002	-0.008	0.001	0.025	0.006	0.001	0.011	-0.046	0.000	0.000	-0.011	0.016	-0.010	0.002	-0.007	-0.197	0.017	38.850	18.787	10.447	4.190	9.939	14.361	8.812	5.748
-15.692	4.201	2.087	-3.247	-0.109	2.516	10.717	-16.411	8.797	37.226	18.753	-7.659	-8.333	-7.482	24.973	-15.703	1.492	50.095	13.788	-8.077	2.617	19.833	15.645	-13.315	0.000	0.000	0.000	-1.698	-4.930	-1.292	-0.017	5.893	-1.159	-9.979	1.253	0.000	-12.117	29.244	0.000	-0.144	-0.006	-0.016	-0.062	-0.004	-0.006	-0.016	-0.000	0.004	0.000	0.000	0.000	-0.115	-0.004	0.017	-0.042	-0.027	0.008	-0.021	-0.003	0.001	0.000	0.000	0.000	-0.000	-0.057	0.007	0.000	-0.011	-0.007	0.002	0.002	-0.008	0.003	0.032	0.007	0.001	0.015	-0.051	0.001	0.000	-0.012	0.010	-0.009	0.003	-0.008	-0.239	0.015	38.859	20.846	11.570	4.182	10.578	16.000	8.849	5.774
-14.988	4.213	1.160	-3.904	-0.010	1.935	10.918	-16.629	9.167	38.477	18.920	-7.097	-7.591	-7.302	25.612	-16.009	1.989	47.897	13.738	-8.109	3.234	19.571	15.897	-13.941	0.000	0.000	0.000	-1.736	-4.929	-1.139	0.025	5.948	-1.383	-10.033	1.368	0.000	-11.698	25.955	0.000	-0.144	-0.004	-0.017	-0.062	-0.004	-0.006	-0.016	-0.000	0.004	0.000	0.000	0.000	-0.121	-0.001	0.019	-0.048	-0.029	0.009	-0.023	-0.004	0.002	0.000	0.000	0.000	0.000	-0.056	0.004	0.000	-0.010	-0.006	0.002	0.002	-0.008	0.004	0.038	0.008	0.001	0.019	-0.056	0.001	0.001	-0.012	0.006	-0.007	0.004	-0.009	-0.283	0.013	39.000	22.255	12.663	4.195	11.270	18.323	8.721	5.792
-14.265	4.229	0.305	-4.490	0.064	1.428	11.011	-16.882	9.557	39.719	19.100	-6.530	-6.948	-7.133	26.213	-16.252	2.390	45.530	13.597	-8.206	3.706	19.320	16.132	-14.547	0.000	0.000	0.000	-1.773	-4.909	-0.986	0.057	6.036	-1.610	-10.099	1.476	0.000	-11.307	22.701	0.000	-0.144	-0.003	-0.018	-0.062	-0.003	-0.006	-0.016	-0.000	0.004	0.000	0.000	0.000	-0.127	0.003	0.020	-0.054	-0.031	0.010	-0.024	-0.005	0.003	0.000	0.000	0.000	0.000	-0.056	0.001	0.000	-0.010	-0.006	0.002	0.002	-0.008	0.006	0.044	0.010	0.000	0.023	-0.061	0.002	0.001	-0.013	0.001	-0.006	0.005	-0.011	-0.327	0.011	38.970	22.781	13.714	4.229	11.958	21.528	8.400	5.800
-13.556	4.241	-0.472	-4.996	0.116	1.002	11.006	-17.146	9.966	40.937	19.291	-5.958	-6.434	-6.964	26.781	-16.403	2.668	43.010	13.346	-8.342	4.012	19.082	16.351	-15.134	0.000	0.000	0.000	-1.806	-4.871	-0.833	0.082	6.160	-1.826	-10.177	1.579	0.000	-10.969	19.506	0.000	-0.144	-0.001	-0.019	-0.063	-0.002	-0.006	-0.017	-0.000	0.004	0.000	0.000	0.000	-0.134	0.007	0.022	-0.061	-0.033	0.011	-0.026	-0.007	0.003	0.000	0.000	0.000	0.000	-0.055	-0.002	0.000	-0.009	-0.005	0.002	0.002	-0.008	0.007	0.049	0.014	0.000	0.026	-0.067	0.002	0.001	-0.013	-0.002	-0.004	0.006	-0.014	-0.372	0.009	38.528	22.433	14.725	4.280	12.596	25.805	7.904	5.797
-12.887	4.248	-1.174	-5.422	0.148	0.659	10.921	-17.397	10.390	42.118	19.490	-5.382	-6.084	-6.790	27.317	-16.433	2.800	40.361	12.984	-8.485	4.147	18.859	16.556	-15.702	0.000	0.000	0.000	-1.836	-4.816	-0.680	0.102	6.318	-2.022	-10.264	1.683	0.000	-10.711	16.386	0.000	-0.146	0.001	-0.020	-0.063	-0.002	-0.005	-0.017	-0.000	0.005	0.000	0.000	0.000	-0.140	0.010	0.023	-0.066	-0.035	0.012	-0.028	-0.009	0.004	0.000	0.000	0.000	0.000	-0.054	-0.004	0.000	-0.009	-0.004	0.002	0.002	-0.008	0.008	0.054	0.020	-0.000	0.029	-0.072	0.003	0.001	-0.014	-0.005	-0.003	0.006	-0.017	-0.417	0.007	37.650	21.314	15.668	4.348	13.200	31.393	7.306	5.779
-12.276	4.244	-1.807	-5.779	0.166	0.398	10.788	-17.608	10.827	43.252	19.694	-4.805	-5.944	-6.605	27.823	-16.326	2.768	37.616	12.530	-8.594	4.120	18.654	16.748	-16.254	0.000	0.000	0.000	-1.860	-4.749	-0.528	0.121	6.506	-2.196	-10.358	1.793	0.000	-10.551	13.350	0.000	-0.147	0.003	-0.020	-0.063	-0.001	-0.005	-0.017	0.000	0.005	0.000	0.000	0.000	-0.147	0.013	0.024	-0.072	-0.037	0.013	-0.029	-0.011	0.005	0.000	0.000	0.000	0.000	-0.053	-0.007	0.000	-0.008	-0.004	0.002	0.002	-0.008	0.008	0.059	0.028	-0.001	0.033	-0.078	0.003	0.002	-0.014	-0.008	-0.002	0.007	-0.021	-0.460	0.005	36.404	19.530	16.505	4.440	13.780	38.443	6.693	5.750
-11.732	4.224	-2.383	-6.085	0.174	0.210	10.635	-17.763	11.273	44.337	19.902	-4.230	-6.060	-6.408	28.299	-16.074	2.567	34.814	12.020	-8.626	3.961	18.467	16.928	-16.793	0.000	0.000	0.000	-1.879	-4.673	-0.378	0.141	6.715	-2.353	-10.457	1.917	0.000	-10.506	10.398	0.000	-0.149	0.005	-0.021	-0.064	-0.001	-0.005	-0.017	0.000	0.005	0.000	0.000	0.000	-0.154	0.016	0.025	-0.077	-0.040	0.014	-0.031	-0.013	0.006	0.000	0.000	0.000	0.000	-0.052	-0.008	0.000	-0.007	-0.003	0.002	0.002	-0.008	0.008	0.064	0.038	-0.001	0.036	-0.083	0.003	0.002	-0.015	-0.009	-0.001	0.007	-0.024	-0.501	0.003	34.846	17.341	17.216	4.574	14.325	46.949	6.155	5.704
-11.252	4.183	-2.921	-6.358	0.180	0.081	10.490	-17.854	11.722	45.372	20.111	-3.664	-6.467	-6.197	28.740	-15.688	2.214	31.983	11.504	-8.543	3.709	18.292	17.095	-17.324	0.000	0.000	0.000	-1.890	-4.595	-0.232	0.166	6.938	-2.502	-10.562	2.062	0.000	-10.580	7.523	0.000	-0.152	0.006	-0.021	-0.065	-0.000	-0.005	-0.017	0.000	0.005	0.000	0.000	0.000	-0.162	0.017	0.026	-0.083	-0.042	0.016	-0.032	-0.016	0.006	0.000	0.000	0.000	0.000	-0.051	-0.010	0.000	-0.007	-0.002	0.003	0.002	-0.008	0.008	0.069	0.050	-0.002	0.040	-0.089	0.004	0.002	-0.015	-0.011	-0.001	0.007	-0.024	-0.541	0.002	33.042	15.002	17.795	4.765	14.819	56.810	5.762	5.649
-10.824	4.115	-3.441	-6.619	0.191	-0.003	10.376	-17.886	12.167	46.360	20.319	-3.113	-7.167	-5.979	29.133	-15.197	1.749	29.143	11.034	-8.317	3.407	18.123	17.249	-17.849	0.000	0.000	0.000	-1.892	-4.520	-0.093	0.195	7.164	-2.657	-10.672	2.235	0.000	-10.773	4.710	0.000	-0.155	0.007	-0.021	-0.065	-0.000	-0.005	-0.017	0.000	0.005	0.000	0.000	0.000	-0.169	0.018	0.026	-0.087	-0.045	0.017	-0.034	-0.018	0.007	0.000	0.000	0.000	-0.000	-0.049	-0.011	0.000	-0.006	-0.002	0.003	0.002	-0.008	0.008	0.074	0.065	-0.002	0.043	-0.095	0.004	0.003	-0.016	-0.011	-0.001	0.007	-0.021	-0.576	0.002	31.101	12.714	18.279	5.029	15.288	68.013	5.549	5.595
-10.447	4.023	-3.961	-6.889	0.212	-0.059	10.314	-17.877	12.603	47.304	20.525	-2.586	-8.120	-5.759	29.463	-14.654	1.233	26.299	10.654	-7.938	3.099	17.953	17.393	-18.369	0.000	0.000	0.000	-1.886	-4.452	0.039	0.226	7.382	-2.820	-10.791	2.447	0.000	-11.073	1.945	0.000	-0.159	0.008	-0.021	-0.066	-0.000	-0.004	-0.017	0.000	0.006	0.000	0.000	0.000	-0.177	0.018	0.026	-0.092	-0.048	0.019	-0.036	-0.021	0.008	0.000	0.000	0.000	-0.000	-0.047	-0.012	-0.000	-0.005	-0.002	0.003	0.002	-0.008	0.008	0.078	0.081	-0.003	0.047	-0.100	0.005	0.003	-0.016	-0.012	-0.000	0.007	-0.011	-0.607	0.002	29.154	10.665	18.729	5.378	15.791	80.469	5.532	5.543
-10.135	3.911	-4.500	-7.177	0.247	-0.099	10.321	-17.845	13.023	48.203	20.726	-2.089	-9.250	-5.538	29.714	-14.121	0.730	23.456	10.403	-7.430	2.825	17.773	17.528	-18.882	0.000	0.000	0.000	-1.874	-4.395	0.164	0.253	7.581	-2.980	-10.918	2.706	0.000	-11.463	-0.784	0.000	-0.163	0.008	-0.021	-0.067	-0.000	-0.004	-0.017	0.000	0.006	0.000	0.000	0.000	-0.184	0.017	0.026	-0.096	-0.051	0.020	-0.037	-0.024	0.008	0.000	0.000	0.000	-0.000	-0.045	-0.012	-0.000	-0.004	-0.001	0.003	0.002	-0.008	0.007	0.083	0.100	-0.003	0.050	-0.105	0.005	0.003	-0.016	-0.013	-0.000	0.007	0.006	-0.632	0.002	27.379	8.972	19.207	5.808	16.381	93.697	5.703	5.500
-9.915	3.791	-5.072	-7.480	0.292	-0.129	10.405	-17.809	13.424	49.056	20.923	-1.631	-10.460	-5.317	29.870	-13.660	0.299	20.612	10.302	-6.857	2.615	17.577	17.654	-19.386	0.000	0.000	0.000	-1.859	-4.354	0.284	0.272	7.749	-3.119	-11.052	3.021	0.000	-11.917	-3.485	0.000	-0.167	0.008	-0.020	-0.068	-0.000	-0.004	-0.017	0.000	0.006	0.000	0.000	0.000	-0.191	0.016	0.025	-0.100	-0.053	0.022	-0.039	-0.027	0.009	0.000	0.000	0.000	-0.000	-0.043	-0.013	-0.000	-0.003	-0.001	0.003	0.002	-0.008	0.006	0.087	0.120	-0.003	0.054	-0.110	0.005	0.004	-0.016	-0.015	0.000	0.006	0.031	-0.648	0.002	26.049	7.673	19.769	6.310	17.089	106.723	6.033	5.467
-9.805	3.672	-5.679	-7.790	0.342	-0.144	10.562	-17.776	13.800	49.864	21.113	-1.216	-11.657	-5.089	29.921	-13.318	-0.017	17.771	10.357	-6.311	2.490	17.359	17.775	-19.874	0.000	0.000	0.000	-1.843	-4.328	0.400	0.279	7.882	-3.221	-11.191	3.400	0.000	-12.402	-6.156	0.000	-0.171	0.008	-0.019	-0.069	-0.000	-0.004	-0.018	0.000	0.006	0.000	0.000	0.000	-0.198	0.014	0.025	-0.103	-0.055	0.024	-0.041	-0.029	0.009	0.000	0.000	0.000	-0.000	-0.040	-0.015	-0.000	-0.002	-0.001	0.003	0.002	-0.008	0.005	0.092	0.140	-0.004	0.058	-0.115	0.006	0.004	-0.015	-0.017	0.000	0.005	0.064	-0.655	0.003	25.427	6.749	20.387	6.866	17.873	118.317	6.462	5.450
-9.803	3.558	-6.315	-8.099	0.389	-0.133	10.784	-17.748	14.150	50.626	21.295	-0.848	-12.775	-4.853	29.869	-13.106	-0.201	14.952	10.552	-5.883	2.464	17.118	17.891	-20.339	0.000	0.000	0.000	-1.830	-4.316	0.516	0.275	7.976	-3.282	-11.331	3.845	0.000	-12.880	-8.786	0.000	-0.175	0.007	-0.018	-0.071	-0.000	-0.003	-0.018	0.000	0.007	0.000	0.000	0.000	-0.204	0.013	0.024	-0.107	-0.057	0.026	-0.043	-0.031	0.010	0.000	0.000	0.000	-0.000	-0.036	-0.017	-0.001	-0.001	-0.001	0.003	0.003	-0.009	0.004	0.098	0.161	-0.004	0.062	-0.119	0.006	0.005	-0.014	-0.020	0.000	0.005	0.103	-0.650	0.004	25.894	6.148	20.985	7.436	18.614	127.424	6.926	5.442
-9.897	3.451	-6.971	-8.399	0.425	-0.081	11.051	-17.721	14.472	51.341	21.469	-0.529	-13.796	-4.605	29.723	-12.987	-0.261	12.195	10.857	-5.629	2.548	16.855	18.004	-20.772	0.000	0.000	0.000	-1.818	-4.315	0.635	0.262	8.033	-3.303	-11.469	4.359	0.000	-13.313	-11.353	0.000	-0.179	0.007	-0.017	-0.072	-0.000	-0.003	-0.018	0.000	0.007	0.000	0.000	0.000	-0.209	0.012	0.023	-0.110	-0.058	0.028	-0.045	-0.033	0.010	0.000	0.000	0.000	-0.000	-0.033	-0.021	-0.001	0.000	-0.001	0.003	0.003	-0.009	0.003	0.103	0.183	-0.004	0.065	-0.124	0.006	0.005	-0.013	-0.024	0.000	0.004	0.147	-0.635	0.004	27.888	5.834	21.475	7.995	19.191	133.271	7.392	5.436
-10.063	3.347	-7.635	-8.685	0.447	0.026	11.344	-17.698	14.766	52.010	21.633	-0.261	-14.746	-4.348	29.508	-12.878	-0.224	9.567	11.237	-5.564	2.752	16.571	18.115	-21.166	0.000	0.000	0.000	-1.809	-4.322	0.759	0.243	8.055	-3.292	-11.601	4.937	0.000	-13.662	-13.828	0.000	-0.183	0.007	-0.015	-0.073	0.000	-0.003	-0.018	0.000	0.007	0.000	0.000	0.000	-0.213	0.010	0.023	-0.112	-0.058	0.029	-0.047	-0.034	0.011	0.000	0.000	0.000	-0.000	-0.029	-0.026	-0.001	0.001	-0.000	0.003	0.003	-0.009	0.002	0.110	0.205	-0.005	0.069	-0.129	0.006	0.005	-0.011	-0.030	0.000	0.003	0.193	-0.609	0.004	31.760	5.765	21.727	8.548	19.564	135.239	7.848	5.429
-10.275	3.246	-8.297	-8.957	0.452	0.197	11.648	-17.686	15.033	52.631	21.785	-0.043	-15.674	-4.088	29.255	-12.672	-0.118	7.153	11.655	-5.667	3.079	16.273	18.225	-21.519	0.000	0.000	0.000	-1.804	-4.336	0.888	0.222	8.047	-3.256	-11.726	5.580	0.000	-13.898	-16.167	0.000	-0.186	0.008	-0.014	-0.074	0.000	-0.003	-0.019	0.000	0.007	0.000	0.000	0.000	-0.216	0.009	0.022	-0.113	-0.058	0.030	-0.048	-0.035	0.012	0.000	0.000	0.000	-0.000	-0.025	-0.033	-0.001	0.002	0.000	0.003	0.003	-0.009	0.001	0.117	0.228	-0.005	0.073	-0.135	0.006	0.005	-0.009	-0.037	-0.000	0.002	0.238	-0.572	0.003	37.670	5.889	21.599	9.111	19.714	133.009	8.271	5.426
-10.511	3.150	-8.941	-9.220	0.437	0.444	11.948	-17.692	15.273	53.204	21.923	0.122	-16.624	-3.835	29.003	-12.272	0.031	5.042	12.077	-5.880	3.520	15.966	18.334	-21.826	0.000	0.000	0.000	-1.803	-4.355	1.022	0.198	8.015	-3.197	-11.842	6.288	0.000	-13.995	-18.321	0.000	-0.190	0.009	-0.013	-0.076	0.001	-0.002	-0.019	0.000	0.007	0.000	0.000	0.000	-0.216	0.008	0.021	-0.113	-0.058	0.031	-0.047	-0.035	0.012	0.000	0.000	0.000	-0.000	-0.020	-0.041	-0.001	0.003	0.001	0.004	0.003	-0.009	-0.000	0.124	0.252	-0.005	0.078	-0.143	0.006	0.005	-0.007	-0.046	-0.001	0.001	0.281	-0.526	0.002	45.605	6.149	21.032	9.698	19.624	127.225	8.613	5.432
-10.753	3.063	-9.555	-9.478	0.396	0.777	12.237	-17.721	15.483	53.728	22.045	0.234	-17.622	-3.600	28.782	-11.619	0.201	3.309	12.478	-6.123	4.043	15.659	18.442	-22.088	0.000	0.000	0.000	-1.809	-4.379	1.161	0.170	7.966	-3.121	-11.949	7.066	0.000	-13.944	-20.232	0.000	-0.193	0.011	-0.011	-0.077	0.002	-0.002	-0.019	0.000	0.008	0.000	0.000	0.000	-0.214	0.007	0.020	-0.110	-0.058	0.032	-0.045	-0.035	0.013	0.000	0.000	0.000	-0.000	-0.016	-0.052	-0.001	0.004	0.003	0.004	0.003	-0.009	-0.001	0.133	0.278	-0.005	0.082	-0.152	0.006	0.005	-0.004	-0.055	-0.003	0.001	0.321	-0.470	0.001	55.470	6.498	20.151	10.345	19.270	119.025	8.838	5.446
-10.989	2.986	-10.128	-9.730	0.327	1.208	12.505	-17.769	15.656	54.206	22.153	0.286	-18.665	-3.393	28.611	-10.721	0.369	2.005	12.850	-6.325	4.596	15.362	18.550	-22.306	0.000	0.000	0.000	-1.821	-4.409	1.306	0.136	7.904	-3.032	-12.048	7.924	0.000	-13.749	-21.836	0.000	-0.196	0.014	-0.010	-0.079	0.004	-0.002	-0.020	0.001	0.008	0.000	0.000	0.000	-0.209	0.005	0.019	-0.104	-0.058	0.033	-0.040	-0.036	0.013	0.000	0.000	0.000	0.000	-0.011	-0.066	-0.001	0.004	0.005	0.004	0.003	-0.009	-0.002	0.142	0.305	-0.005	0.087	-0.163	0.006	0.004	-0.002	-0.064	-0.006	-0.000	0.356	-0.404	0.000	67.064	6.902	19.157	11.086	18.662	109.446	8.939	5.474
-11.212	2.915	-10.653	-9.974	0.228	1.747	12.749	-17.828	15.781	54.641	22.246	0.270	-19.712	-3.215	28.491	-9.657	0.513	1.139	13.214	-6.448	5.114	15.083	18.656	-22.484	0.000	0.000	0.000	-1.840	-4.448	1.458	0.097	7.831	-2.938	-12.140	8.872	0.000	-13.428	-23.065	0.000	-0.199	0.018	-0.008	-0.081	0.005	-0.001	-0.020	0.001	0.008	0.000	0.000	0.000	-0.200	0.003	0.019	-0.093	-0.058	0.033	-0.031	-0.037	0.012	0.000	0.000	0.000	0.000	-0.007	-0.081	-0.001	0.004	0.007	0.004	0.003	-0.009	-0.002	0.152	0.334	-0.006	0.092	-0.175	0.006	0.002	-0.000	-0.071	-0.010	-0.002	0.387	-0.326	0.000	79.890	7.335	18.203	11.916	17.809	99.071	8.914	5.519
-11.422	2.840	-11.124	-10.201	0.103	2.408	12.961	-17.885	15.847	55.036	22.326	0.180	-20.691	-3.060	28.407	-8.566	0.608	0.676	13.601	-6.481	5.517	14.832	18.760	-22.627	0.000	0.000	0.000	-1.867	-4.498	1.618	0.059	7.749	-2.843	-12.227	9.925	0.000	-13.007	-23.857	0.000	-0.202	0.022	-0.007	-0.083	0.007	-0.001	-0.020	0.001	0.008	0.000	0.000	0.000	-0.185	-0.001	0.020	-0.078	-0.060	0.035	-0.016	-0.040	0.011	0.000	0.000	0.000	0.000	-0.003	-0.099	-0.001	0.004	0.010	0.004	0.003	-0.010	-0.003	0.164	0.365	-0.006	0.097	-0.189	0.006	0.000	0.000	-0.074	-0.017	-0.003	0.415	-0.239	0.000	93.077	7.785	17.382	12.800	16.713	87.978	8.784	5.587
-11.624	2.752	-11.533	-10.405	-0.046	3.203	13.137	-17.921	15.840	55.391	22.392	0.012	-21.514	-2.918	28.335	-7.597	0.636	0.549	14.040	-6.437	5.721	14.615	18.861	-22.738	0.000	0.000	0.000	-1.898	-4.562	1.786	0.025	7.657	-2.752	-12.310	11.096	0.000	-12.519	-24.157	0.000	-0.205	0.027	-0.005	-0.085	0.009	-0.001	-0.021	0.001	0.008	0.000	0.000	0.000	-0.165	-0.006	0.021	-0.056	-0.063	0.036	0.005	-0.045	0.009	0.000	0.000	0.000	0.001	0.000	-0.118	-0.000	0.003	0.013	0.004	0.003	-0.010	-0.004	0.176	0.399	-0.006	0.101	-0.203	0.006	-0.003	-0.001	-0.071	-0.026	-0.005	0.439	-0.144	-0.000	105.465	8.255	16.690	13.699	15.354	76.092	8.594	5.688
