PathFileType	4	(X/Y/Z)	C:\VACMARL\ILimb\Pathological\am_25jun2013\Trimmed_am5_4.trc																																																																																																							
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames																																																																																																			
120	120	1104	31	mm	120	1	1104																																																																																																			
Frame#	Time	C7			Sternum			R.Offset			R.PSIS			V.Sacrum			L.PSIS			R.Illiac.Crest			L.Illiac.Crest			R.ASIS			L.ASIS			R.Shoulder			R.Humerus			R.Medial.Elbow			R.Lateral.Elbow			R.Forearm			R.Radius			R.Ulna			L.Shoulder			L.Humerus			L.Offset			L.Medial.Elbow			L.Lateral.Elbow			L.Forearm			L.Ulna			L.Radius			R.FrontTable			R.RearTable			L.RearTable			L.FrontTable			V.R.ASIS			V.L.ASIS			V_R.ASIS			V_L.ASIS			V_R_Wrist			V_R_Elbow		
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31												
																																																																																																										
1	0	-193.59457	297.0928	1144.67798	-56.8462	314.90921	1057.54395	-234.21146	193.36479	1062.32739	-329.51453	235.08389	671.81738	-330.04596	281.51358	674.00079	-329.50311	330.71515	671.11609	-194.2502	111.30811	700.59869	-215.55008	462.2142	687.36621	-132.27896	149.62102	633.6991	-130.92574	410.08505	622.99884	-86.36419	161.95189	1127.2832	73.85631	163.26779	996.0426	97.65137	208.00851	852.78076	159.2188	144.00652	930.88135	224.98349	217.80856	944.31805	346.70532	298.09448	881.11871	307.48215	344.41983	932.1767	-138.36848	486.60199	1087.50244	-49.75559	562.03314	899.01501	-145.42522	572.10736	934.08215	-53.1487	532.02802	741.49585	-42.28262	617.78845	775.66577	88.34821	622.45691	792.70648	210.16298	553.08386	796.71637	206.61681	623.30072	749.12457	671.909	-355.1554	721.48248	84.58618	-357.68051	721.96033	76.42645	886.28839	720.63257	664.14117	887.04779	718.75555	-127.00709	154.20233	621.34857	-129.71187	412.0965	608.73285	-127.00709	154.20233	621.34857	-129.71187	412.0965	608.73285	327.09375	321.25714	906.64771	128.43509	176.00751	891.83105
2	0.008	-193.42958	297.25458	1144.69739	-56.77079	314.987	1057.58557	-234.12653	193.47426	1062.4248	-329.52798	235.06824	671.82745	-330.04117	281.50925	674.00427	-329.5062	330.70279	671.12018	-194.22484	111.31664	700.61298	-215.56198	462.20813	687.38782	-132.3593	149.58751	633.6947	-130.8862	410.04541	623.03339	-86.42619	162.34943	1127.77026	73.99586	163.54607	996.51465	97.55029	208.02141	853.14911	159.41142	144.09602	931.04468	225.21887	217.8774	944.29907	346.76941	298.13757	880.76532	307.69907	344.47488	931.89764	-138.34952	486.62466	1087.4187	-49.76566	562.00989	898.94299	-145.42914	572.09833	934.00421	-53.15521	531.97931	741.45142	-42.2863	617.74316	775.57794	88.35182	622.43335	792.69586	210.16901	553.09631	796.75641	206.61639	623.29285	749.13086	671.91113	-355.15137	721.48279	84.58795	-357.67871	721.96063	76.42598	886.28827	720.63452	664.14484	887.04974	718.75409	-126.97809	154.22047	621.37115	-129.70975	412.10211	608.76233	-126.97809	154.22047	621.37115	-129.70975	412.10211	608.76233	327.23425	321.30621	906.33148	128.48085	176.05872	892.09692
3	0.017	-193.27499	297.40802	1144.72119	-56.72038	315.08875	1057.63184	-234.03091	193.56151	1062.54126	-329.54523	235.04463	671.8396	-330.04312	281.49744	674.00641	-329.51501	330.68344	671.125	-194.19046	111.33	700.638	-215.57706	462.19504	687.41199	-132.44591	149.55336	633.69885	-130.84869	409.99451	623.07538	-86.45441	162.7616	1128.22705	74.15954	163.82632	996.88519	97.45469	208.04593	853.40582	159.57567	144.09578	931.05225	225.42575	217.83131	944.2146	346.84995	298.10156	880.46918	307.92178	344.40802	931.71161	-138.36377	486.65634	1087.32751	-49.79042	561.98676	898.86945	-145.45387	572.0899	933.91431	-53.14657	531.91602	741.40216	-42.29456	617.69562	775.48804	88.3485	622.40869	792.68243	210.17307	553.11646	796.80414	206.61371	623.28796	749.13818	671.91461	-355.14893	721.48212	84.58994	-357.67825	721.96161	76.42726	886.28827	720.6355	664.14813	887.0517	718.75305	-126.93769	154.24435	621.40698	-129.70486	412.10236	608.7998	-126.93769	154.24435	621.40698	-129.70486	412.10236	608.7998	327.38586	321.25479	906.09039	128.51518	176.07085	892.22906
4	0.025	-193.13077	297.55087	1144.74854	-56.6917	315.21478	1057.67871	-233.92281	193.62332	1062.67334	-329.56628	235.01353	671.85291	-330.052	281.47815	674.00684	-329.52969	330.65726	671.13019	-194.1498	111.34698	700.67566	-215.59378	462.17435	687.43671	-132.53482	149.51878	633.71259	-130.81209	409.92987	623.12372	-86.44304	163.17775	1128.64636	74.3428	164.11035	997.14246	97.37137	208.07518	853.54645	159.71042	144.00635	930.91296	225.60146	217.67557	944.06183	346.94128	297.98901	880.2146	308.1431	344.22675	931.59882	-138.40959	486.69733	1087.22949	-49.83066	561.96582	898.79474	-145.50073	572.08215	933.81415	-53.1249	531.83807	741.34875	-42.30903	617.64551	775.39697	88.3365	622.3822	792.66614	210.17201	553.14362	796.85846	206.60773	623.28564	749.1452	671.91962	-355.14844	721.48126	84.59168	-357.6795	721.96313	76.42972	886.28815	720.63544	664.15088	887.0531	718.75269	-126.88783	154.27109	621.4577	-129.69603	412.09473	608.84412	-126.88783	154.27109	621.4577	-129.69603	412.09473	608.84412	327.54221	321.10788	905.90668	128.54089	176.04077	892.22968
5	0.033	-192.99756	297.68207	1144.77734	-56.68002	315.36316	1057.72266	-233.80338	193.65799	1062.81543	-329.59131	234.97581	671.86584	-330.06787	281.4516	674.00482	-329.55002	330.62439	671.13519	-194.10655	111.36551	700.72711	-215.61072	462.1459	687.45917	-132.62251	149.48346	633.73566	-130.77541	409.84979	623.17645	-86.39107	163.58583	1129.02429	74.53805	164.39687	997.28839	97.30254	208.10185	853.58459	159.82245	143.83154	930.64563	225.75101	217.42073	943.84424	347.03491	297.81149	879.9826	308.35956	343.94531	931.53925	-138.48468	486.74719	1087.12585	-49.88709	561.94867	898.71954	-145.57103	572.07495	933.70551	-53.09408	531.7464	741.29199	-42.33085	617.59241	775.3056	88.31466	622.35284	792.64728	210.16315	553.17535	796.91711	206.5974	623.28473	749.15088	671.92584	-355.15018	721.48114	84.59241	-357.68243	721.96466	76.43267	886.28766	720.63416	664.15247	887.05347	718.75336	-126.83148	154.29672	621.52417	-129.68245	412.07697	608.89313	-126.83148	154.29672	621.52417	-129.68245	412.07697	608.89313	327.69724	320.87839	905.76093	128.5625	175.96669	892.11511
6	0.042	-192.87689	297.80145	1144.80493	-56.68019	315.52963	1057.76099	-233.67685	193.66635	1062.96082	-329.62024	234.93253	671.87646	-330.09036	281.41837	673.99921	-329.5755	330.58527	671.13861	-194.06496	111.38294	700.79254	-215.62683	462.11035	687.47595	-132.70667	149.44641	633.76654	-130.73802	409.75354	623.23065	-86.30218	163.9745	1129.36011	74.73645	164.68065	997.33832	97.24857	208.11882	853.54596	159.92311	143.57809	930.27673	225.88496	217.08206	943.57208	347.12332	297.58609	879.75745	308.57129	343.58347	931.51709	-138.58589	486.80469	1087.01831	-49.96037	561.93689	898.64478	-145.66582	572.06842	933.58984	-53.05904	531.64368	741.23279	-42.36031	617.53607	775.21466	88.28194	622.31952	792.62671	210.1447	553.20801	796.97711	206.58185	623.284	749.15491	671.93256	-355.15424	721.48267	84.59116	-357.68683	721.96588	76.43562	886.28687	720.63129	664.15247	887.05243	718.75574	-126.77226	154.31679	621.60596	-129.66394	412.04758	608.94391	-126.77226	154.31679	621.60596	-129.66394	412.04758	608.94391	327.84732	320.58478	905.63727	128.58583	175.84846	891.91132
7	0.05	-192.77182	297.9097	1144.82874	-56.68848	315.70837	1057.79114	-233.54964	193.65201	1063.10229	-329.65295	234.88489	671.88251	-330.1188	281.37936	673.98907	-329.60562	330.54092	671.13898	-194.02962	111.39646	700.87042	-215.6418	462.0687	687.48395	-132.78633	149.40651	633.80273	-130.69994	409.64209	623.28278	-86.18317	164.33549	1129.65442	74.93014	164.95189	997.31714	97.21142	208.12045	853.46112	160.02464	143.25594	929.83722	226.01611	216.67815	943.26172	347.20306	297.332	879.53052	308.78024	343.16461	931.52264	-138.70923	486.8678	1086.90833	-50.05056	561.93127	898.57111	-145.78517	572.06256	933.4682	-53.02559	531.53467	741.17236	-42.39738	617.47668	775.12415	88.23777	622.28198	792.60565	210.11537	553.23767	797.03503	206.56052	623.28192	749.1579	671.93896	-355.16025	721.48633	84.58711	-357.6922	721.96637	76.43821	886.28601	720.62665	664.15045	887.05005	718.76007	-126.71471	154.3271	621.70099	-129.64148	412.00595	608.99286	-126.71471	154.3271	621.70099	-129.64148	412.00595	608.99286	327.99164	320.24832	905.52661	128.61803	175.6882	891.64917
8	0.058	-192.68623	298.00793	1144.84644	-56.70419	315.89322	1057.81104	-233.42911	193.62073	1063.23389	-329.6893	234.83417	671.88239	-330.1521	281.33572	673.97394	-329.64017	330.49274	671.13501	-194.0054	111.40353	700.95721	-215.65651	462.02219	687.48047	-132.86145	149.36308	633.84119	-130.66193	409.51822	623.32904	-86.04257	164.66478	1129.90894	75.11442	165.19685	997.25409	97.19712	208.10495	853.35864	160.1385	142.87799	929.35864	226.15657	216.2287	942.9325	347.27484	297.06833	879.30096	308.98859	342.71371	931.55115	-138.85089	486.93448	1086.79688	-50.15681	561.93219	898.49896	-145.92738	572.05768	933.34131	-52.99978	531.42499	741.11218	-42.44237	617.41467	775.03369	88.18301	622.24005	792.58575	210.07443	553.26135	797.08813	206.53322	623.2774	749.16138	671.94434	-355.16733	721.492	84.58038	-357.69794	721.96631	76.44022	886.28558	720.62048	664.14655	887.04718	718.76617	-126.66438	154.32442	621.80475	-129.61781	411.95236	609.03595	-126.66438	154.32442	621.80475	-129.61781	411.95236	609.03595	328.13171	319.89102	905.42609	128.66782	175.49147	891.35864
