PathFileType	4	(X/Y/Z)	C:\VACMARL\ILimb\Pathological\ts_19jul2013\Trimmed_ts3_4.trc																																																																																																							
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames																																																																																																			
120	120	2537	31	mm	120	1	2537																																																																																																			
Frame#	Time	C7			Sternum			R.Offset			R.PSIS			V.Sacrum			L.PSIS			R.Illiac.Crest			L.Illiac.Crest			R.ASIS			L.ASIS			R.Shoulder			R.Humerus			R.Medial.Elbow			R.Lateral.Elbow			R.Forearm			R.Radius			R.Ulna			L.Shoulder			L.Humerus			L.Offset			L.Medial.Elbow			L.Lateral.Elbow			L.Forearm			L.Ulna			L.Radius			R.FrontTable			R.RearTable			L.RearTable			L.FrontTable			V.R.ASIS			V.L.ASIS			V_R.ASIS			V_L.ASIS			V_R_Wrist			V_R_Elbow		
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31												
																																																																																																										
1	0	-243.86258	356.12704	1106.68591	-94.09126	351.73602	944.50562	-340.79791	186.93073	995.14368	-455.858	277.1908	654.7287	-449.91364	308.76831	643.10907	-453.56949	347.95703	643.28937	-306.42447	82.39043	653.59174	-321.6922	509.83423	639.44745	-183.27165	139.13193	583.60724	-198.78838	452.13391	599.48145	-188.42404	202.04556	1109.02478	-72.33061	74.52892	976.10657	-101.66933	41.5886	791.12732	-43.2204	-18.13235	879.47845	50.08335	75.76535	876.10541	105.43475	153.7007	803.22729	66.86893	199.34073	873.06995	-202.8727	497.98462	1065.75195	-111.63716	606.85126	883.69318	-232.18552	607.42047	899.52374	-125.83998	589.25775	714.56952	-115.15594	689.45789	788.83893	9.83568	668.2052	802.40247	125.94029	581.1629	789.19238	136.89294	666.83795	752.95844	661.69708	-349.84711	726.22559	78.21684	-356.18564	721.46948	64.97911	887.35986	723.84222	645.37775	894.07129	725.38879	-183.27165	139.13193	583.60724	-198.78838	452.13391	599.48145	-183.27165	139.13193	583.60724	-198.78838	452.13391	599.48145	86.15185	176.52071	838.14862	-72.44487	11.72813	835.30286
2	0.008	-243.72568	356.34024	1106.71021	-93.98921	351.84665	944.51117	-340.45615	187.04036	995.4118	-455.83221	277.17505	654.77222	-449.86615	308.76923	643.14618	-453.52548	347.95609	643.32977	-306.33652	82.41834	653.6615	-321.64536	509.79404	639.42694	-183.19766	139.15642	583.64972	-198.74072	452.09689	599.45886	-188.19853	202.4635	1109.4696	-72.07731	74.71278	976.4306	-101.74304	41.62581	791.52698	-43.16182	-18.07445	879.76978	50.17803	75.75162	876.22223	105.44164	153.64883	803.22327	67.02681	199.32834	873.10883	-202.81528	498.06396	1065.77405	-111.59627	606.90649	883.7049	-232.15501	607.50726	899.54645	-125.79259	589.29327	714.56915	-115.11515	689.52344	788.85803	9.86451	668.23877	802.40259	125.9444	581.16876	789.19928	136.90439	666.84375	752.953	661.7016	-349.84439	726.22162	78.2158	-356.18481	721.46777	64.97945	887.36163	723.84082	645.383	894.07245	725.38965	-183.19766	139.15642	583.64972	-198.74072	452.09689	599.45886	-183.19766	139.15642	583.64972	-198.74072	452.09689	599.45886	86.23422	176.48859	838.16608	-72.45243	11.77568	835.64838
3	0.017	-243.60565	356.5621	1106.72998	-93.9046	351.9545	944.5213	-340.12167	187.15672	995.67639	-455.81177	277.15979	654.81232	-449.81784	308.76791	643.17804	-453.47873	347.95239	643.36389	-306.25436	82.44363	653.72729	-321.60492	509.75552	639.40778	-183.12738	139.17952	583.69287	-198.69809	452.06238	599.44073	-187.99443	202.89738	1109.92493	-71.81802	74.93152	976.75909	-101.81528	41.68908	791.93567	-43.08038	-17.98702	880.05963	50.30525	75.76116	876.32001	105.47124	153.60458	803.19806	67.2341	199.33304	873.12152	-202.77122	498.14966	1065.79175	-111.55611	606.95923	883.71625	-232.13283	607.60583	899.56494	-125.75407	589.32947	714.56653	-115.07813	689.58478	788.87628	9.8909	668.27191	802.40106	125.94688	581.17584	789.20538	136.91743	666.84949	752.94672	661.70294	-349.84259	726.21948	78.21544	-356.18341	721.46497	64.97914	887.36444	723.84021	645.38684	894.07416	725.38989	-183.12738	139.17952	583.69287	-198.69809	452.06238	599.44073	-183.12738	139.17952	583.69287	-198.69809	452.06238	599.44073	86.35267	176.46881	838.15979	-72.44782	11.85103	835.99768
4	0.025	-243.50369	356.79318	1106.74731	-93.83621	352.06152	944.53705	-339.79071	187.27921	995.93713	-455.79437	277.14487	654.85022	-449.76868	308.7637	643.20605	-453.4295	347.94522	643.39313	-306.17734	82.46472	653.79004	-321.57144	509.71848	639.39026	-183.06068	139.19983	583.73682	-198.6611	452.03036	599.42664	-187.80817	203.34595	1110.38879	-71.54833	75.19252	977.08618	-101.89135	41.77444	792.35205	-42.98037	-17.87223	880.34503	50.45689	75.79613	876.38837	105.51243	153.56992	803.1391	67.47575	199.35696	873.09448	-202.74196	498.2421	1065.80664	-111.51848	607.00934	883.72742	-232.12201	607.71613	899.57965	-125.72526	589.3667	714.56226	-115.04498	689.64087	788.8927	9.91318	668.30432	802.39807	125.94666	581.1839	789.21112	136.93117	666.85474	752.93994	661.70227	-349.84174	726.22021	78.21661	-356.18201	721.46222	64.97955	887.36749	723.84052	645.38879	894.07642	725.39001	-183.06068	139.19983	583.73682	-198.6611	452.03036	599.42664	-183.06068	139.19983	583.73682	-198.6611	452.03036	599.42664	86.49409	176.46344	838.11676	-72.43586	11.95111	836.34851
5	0.033	-243.41934	357.03351	1106.76392	-93.78154	352.17017	944.55908	-339.46088	187.40628	996.19513	-455.77795	277.13028	654.88684	-449.71872	308.75613	643.23181	-453.37906	347.93411	643.41943	-306.10474	82.48067	653.84979	-321.54425	509.68204	639.37433	-182.99771	139.21635	583.78009	-198.62962	452	599.41516	-187.63513	203.80664	1110.8584	-71.26532	75.50044	977.40558	-101.97688	41.87808	792.77319	-42.86744	-17.73355	880.62311	50.62263	75.85713	876.42175	105.55323	153.54791	803.03998	67.73302	199.40089	873.02173	-202.72838	498.34085	1065.82117	-111.48595	607.05774	883.7384	-232.12596	607.83643	899.59186	-125.7051	589.40393	714.55725	-115.01627	689.69122	788.90594	9.9306	668.33545	802.3941	125.9437	581.1922	789.21698	136.94438	666.85925	752.93335	661.70038	-349.84158	726.22357	78.21979	-356.18085	721.45996	64.98162	887.37006	723.84167	645.38959	894.0788	725.39044	-182.99771	139.21635	583.78009	-198.62962	452	599.41516	-182.99771	139.21635	583.78009	-198.62962	452	599.41516	86.64313	176.4744	838.03082	-72.42216	12.07226	836.69812
6	0.042	-243.35037	357.28232	1106.78149	-93.73642	352.28281	944.58734	-339.13199	187.53583	996.4519	-455.76132	277.11606	654.92261	-449.66843	308.74524	643.25653	-453.32947	347.9191	643.44458	-306.03571	82.49154	653.90631	-321.52206	509.64536	639.35992	-182.93826	139.22899	583.82123	-198.60284	451.97021	599.40497	-187.47034	204.27644	1111.32935	-70.96921	75.85553	977.71075	-102.07663	41.99574	793.19421	-42.74806	-17.57578	880.8916	50.79022	75.94312	876.41974	105.58264	153.54254	802.90112	67.9862	199.46475	872.90509	-202.73077	498.44489	1065.83704	-111.46129	607.10577	883.74951	-232.14723	607.96222	899.60345	-125.69118	589.43915	714.55273	-114.9932	689.7359	788.91473	9.943	668.36475	802.38965	125.93864	581.19989	789.22321	136.95599	666.86298	752.92719	661.69775	-349.84189	726.22839	78.22469	-356.17993	721.45819	64.98553	887.3717	723.84357	645.39008	894.08099	725.39136	-182.93826	139.22899	583.82123	-198.60284	451.97021	599.40497	-182.93826	139.22899	583.82123	-198.60284	451.97021	599.40497	86.78442	176.50365	837.90314	-72.41235	12.20998	837.04291
7	0.05	-243.29367	357.53775	1106.80066	-93.69591	352.40134	944.62115	-338.80579	187.66542	996.70905	-455.74399	277.10184	654.9574	-449.61856	308.73117	643.28101	-453.28259	347.90042	643.46954	-305.9689	82.49807	653.95953	-321.50308	509.6076	639.34656	-182.88152	139.23822	583.85895	-198.57936	451.94	599.39453	-187.30911	204.75246	1111.79675	-70.66353	76.25262	977.99561	-102.19227	42.12286	793.60773	-42.62929	-17.40485	881.1488	50.9469	76.05176	876.38672	105.59178	153.55782	802.72992	68.21663	199.54834	872.7536	-202.7484	498.5524	1065.85522	-111.44657	607.15509	883.76111	-232.18604	608.08569	899.61572	-125.6813	589.46991	714.55005	-114.97723	689.77557	788.91827	9.95027	668.39178	802.38507	125.93217	581.20654	789.2298	136.9651	666.86627	752.92163	661.69385	-349.84247	726.23322	78.23021	-356.17886	721.45636	64.99078	887.37219	723.8457	645.39136	894.08289	725.39307	-182.88152	139.23822	583.85895	-198.57936	451.94	599.39453	-182.88152	139.23822	583.85895	-198.57936	451.94	599.39453	86.90421	176.55307	837.74176	-72.41078	12.359	837.37823
8	0.058	-243.24599	357.79688	1106.82166	-93.65585	352.52704	944.65894	-338.48492	187.79283	996.96735	-455.72571	277.08698	654.99066	-449.56989	308.71442	643.30536	-453.23953	347.87842	643.49438	-305.90268	82.50101	654.00977	-321.48563	509.56839	639.33356	-182.826	139.24463	583.89319	-198.55763	451.90884	599.38306	-187.14754	205.23187	1112.25488	-70.35373	76.68188	978.25543	-102.3198	42.25557	794.00409	-42.51862	-17.22734	881.39343	51.08138	76.17995	876.33185	105.57422	153.59692	802.53906	68.40793	199.65135	872.58105	-202.77916	498.66104	1065.87598	-111.44305	607.20679	883.77368	-232.2392	608.19751	899.62885	-125.67465	589.49432	714.55048	-114.96937	689.81079	788.91608	9.95231	668.4165	802.38062	125.92436	581.21228	789.23663	136.97107	666.86932	752.91644	661.68774	-349.8432	726.23718	78.23478	-356.17737	721.45404	64.99637	887.37189	723.84723	645.39386	894.08466	725.39551	-182.826	139.24463	583.89319	-198.55763	451.90884	599.38306	-182.826	139.24463	583.89319	-198.55763	451.90884	599.38306	86.99107	176.62413	837.56006	-72.41921	12.51411	837.69879
