"-0.03604598055555556","-0.456544778545931"
"-0.03232071111111111","-0.227773688827027"
"-0.028620930555555563","-0.468040804814974"
"-0.024875249999999998","-0.557912932195731"
"-0.021189269444444447","-0.808538786813714"
"-0.01761207777777778","-0.887447075362722"
"-0.014253247222222222","-1.18930428300469"
"-0.011157144444444447","-1.41259409762819"
"-0.008451422222222222","-1.71531652361805"
"-0.006233030555555555","-1.54899832038937"
"-0.004627313888888889","-1.24501633783192"
"-0.0035806055555555596","-0.687308169603344"
"-0.0029847722222222203","-0.35862792184673"
"-0.002633627777777776","-0.0569501596034381"
"-0.0024055722222222197","-0.0692251431580847"
"-0.002188191666666668","-0.0913242400462448"
"-0.0019870555555555618","-0.284200041543385"
"-0.0018113972222222195","-0.50903837710601"
"-0.0017348361111111125","-0.624075255921449"
"-0.0018429499999999999","-0.386114711029947"
"-0.0021794694444444407","-0.0915163533519277"
"-0.002654141666666664","0.14615692651606"
"-0.0031543999999999986","0.475877212858768"
"-0.003588594444444439","0.891237672813274"
"-0.003830230555555559","0.93486650025115"
"-0.00372076388888889","0.0684334315451027"
"-0.003242736111111113","-0.867324943122978"
"-0.0027235972222222154","-1.17359658297981"
"-0.0025184749999999983","-0.832725594783625"
"-0.002745091666666666","-0.413671190768946"
"-0.0032756416666666747","-0.266141407145677"
"-0.003951038888888885","-0.653316823099255"
"-0.004713424999999997","-0.864302194973352"
"-0.005706150000000002","-1.05499778609368"
"-0.007005711111111117","-0.950442858614839"
"-0.008680002777777777","-1.15016736556894"
"-0.01068423055555555","-1.23017570586205"
"-0.01308690277777778","-1.36218926312666"
"-0.01590999722222222","-1.06834940747172"
"-0.019193494444444445","-0.920973264428608"
"-0.022814947222222222","-0.613998312641995"
"-0.026705327777777777","-0.618840057564789"
"-0.03073403333333333","-0.466876880726686"
"-0.034887102777777776","-0.535184030724119"
"-0.039090902777777777","-0.514727741974291"
"-0.04335451388888889","-0.82878300046442"
"-0.04765341111111111","-0.931451689940043"
"-0.052089191666666666","-1.06016831272398"
"-0.05668366111111112","-0.914560640569492"
"-0.06146806388888888","-0.900109189896074"
"-0.06636966388888889","-0.703291771918911"
"-0.07136469166666666","-0.747908803112929"
"-0.07636033333333332","-0.67824031981066"
"-0.0813548","-0.84348036412354"
"-0.08630344722222223","-0.732978245374112"
"-0.09125058888888889","-0.690864063641573"
"-0.09613694722222224","-0.802029082369112"
"-0.10092938611111107","-0.789346511304011"
"-0.10565316666666667","-0.531400102104682"
"-0.11028746944444445","-0.324190374621349"
"-0.11471948333333332","-0.180195839093753"
"-0.11885618333333334","-0.314768961623373"
"-0.12262938055555557","-0.493088153465282"
"-0.12607724444444443","-0.759561647326346"
"-0.12925582500000002","-0.874134596268589"
"-0.1322556361111111","-0.729578337575215"
"-0.13511084166666668","-0.455565138569336"
"-0.13775849166666665","-0.0742218865939772"
"-0.14008734166666667","0.372770312430264"
"-0.14194635000000003","1.33661418083532"
"-0.14316066944444444","2.06119938931687"
"-0.14336170555555555","1.90046361018119"
"-0.142272875","0.857192561142146"
"-0.13995432777777775","-0.243812656797026"
"-0.13680259444444445","-0.575860459233209"
"-0.133239225","-0.3220440381204"
"-0.12939789166666668","-0.328128445673243"
"-0.12519248055555554","-0.396785376568228"
"-0.12063599444444445","-0.544136564809591"
"-0.11576638333333333","-0.416490611750896"
"-0.11065266666666666","-0.0719824817350893"
"-0.10526140555555556","0.0190975058062356"
"-0.09947849166666664","-0.635334040426792"
"-0.09328679444444445","-0.96713512146642"
"-0.08695231111111111","-1.04448693752522"
"-0.08062117777777777","-0.876508959292793"
"-0.07434454722222222","-1.44195317901633"
"-0.06808150833333333","-1.98498190444774"
"-0.06206825277777778","-2.16767879923011"
"-0.056532919444444454","-2.03103031701174"
"-0.051567125","-1.94009496353939"
"-0.047140475","-1.71781161271791"
"-0.04323788333333333","-1.60291812719092"
"-0.039792775","-1.36343124381232"
"-0.03677717777777778","-1.11986116808896"
"-0.03411438055555556","-0.61156702372074"
"-0.03172448888888889","-0.246726250992397"
"-0.02942633611111111","0.218647282983063"
"-0.027091836111111114","0.400200313866402"
"-0.024554619444444446","0.351976547348073"
"-0.021755605555555557","-0.00430669609982983"
"-0.01872328055555556","-0.264742579898594"
"-0.015603486111111111","-0.659700914703173"
"-0.012506869444444443","-0.790706045642173"
"-0.009595233333333331","-0.847389428550003"
"-0.0069306916666666725","-0.848535983508493"
