"-0.02932450555555556","-0.286829933293834"
"-0.03091523055555556","-0.364254609470875"
"-0.03249442222222222","-0.350257611177544"
"-0.034084883333333336","-0.416821318203918"
"-0.03567497222222222","-0.32080368134754"
"-0.037283419444444445","-0.279333178773163"
"-0.03886761111111111","-0.239589457007983"
"-0.0404054611111111","-0.263569744024489"
"-0.04187564722222222","-0.346856768124819"
"-0.04328109722222223","-0.507414342741171"
"-0.04464740555555556","-0.631682523853639"
"-0.04602960000000001","-0.787884122723477"
"-0.04746918055555556","-0.684060925153017"
"-0.049019650000000005","-0.530281982863831"
"-0.05063616388888889","-0.340710875585299"
"-0.05225460555555557","-0.355280484474859"
"-0.05379711111111112","-0.287006289734677"
"-0.05526287500000001","-0.302408854816209"
"-0.05662014166666666","-0.393648624715525"
"-0.057869052777777784","-0.59125879266573"
"-0.059038808333333324","-0.662494106066338"
"-0.06019918611111111","-0.65389066649374"
"-0.061372586111111106","-0.573174538170058"
"-0.062551325","-0.478764792627672"
"-0.06370046666666668","-0.345911327538789"
"-0.0647799","-0.254793788221302"
"-0.06573513055555553","-0.134239538120732"
"-0.06652769166666668","-0.152009605017702"
"-0.0671084861111111","-0.204224727290476"
"-0.06748124166666668","-0.356782968879091"
"-0.06766348611111112","-0.442495778709795"
"-0.0677114","-0.536723910110741"
"-0.06765665000000001","-0.490894303748215"
"-0.06753461944444444","-0.461708262029556"
"-0.06732821666666666","-0.418892614189978"
"-0.06702688333333333","-0.403837302720601"
"-0.06661523333333333","-0.236351317375546"
"-0.0660887138888889","-0.0598634926840632"
"-0.06538565833333333","0.088408144574241"
"-0.06444143611111113","-0.192086631013701"
"-0.06320273333333334","-0.602378955664912"
"-0.06177897222222221","-0.786901622556658"
"-0.0603296861111111","-0.650293962697039"
"-0.05892991944444445","-0.436449716758043"
"-0.05753363611111111","-0.489963091103351"
"-0.05606548055555556","-0.595275705419921"
"-0.05455100555555555","-0.631260339479057"
"-0.05303560833333334","-0.612887251269605"
"-0.05153871944444444","-0.518012977971482"
"-0.05005927777777778","-0.426464826881428"
"-0.04856729722222223","-0.355797458688764"
"-0.047033997222222214","-0.3411134995326"
"-0.04543854444444445","-0.309394172615172"
"-0.043781413888888884","-0.379984454328916"
"-0.04205691388888889","-0.470843741121113"
"-0.040298227777777765","-0.538223092025313"
"-0.038546475000000004","-0.578449200463811"
"-0.036834069444444444","-0.516854116310165"
"-0.03518316944444445","-0.492652066210453"
"-0.03357736666666667","-0.431367320622051"
"-0.032014136111111105","-0.561214825224277"
"-0.030476791666666666","-0.583362213550395"
"-0.029020625000000005","-0.655866643608611"
"-0.02766018888888889","-0.693696700620631"
"-0.026428724999999997","-0.753659717661983"
"-0.02534601111111111","-0.791070545551455"
"-0.024439663888888886","-0.815388132508324"
"-0.02372819166666667","-0.821797554364979"
"-0.023224450000000004","-0.698994957390514"
"-0.022933747222222228","-0.681923875441427"
"-0.022811783333333332","-0.569796218971009"
"-0.02285329722222222","-0.596276150497634"
"-0.02301646666666667","-0.523704080583897"
"-0.023311116666666666","-0.450346981002621"
"-0.023709194444444446","-0.383629834663414"
"-0.024181816666666668","-0.31830933260086"
"-0.02470218611111111","-0.257871907257715"
"-0.02524373055555556","-0.165753146036381"
"-0.02578152777777778","-0.0958847303875586"
"-0.026278613888888885","-0.0481347585094963"
"-0.02670643888888889","-0.0148667940392438"
"-0.027044966666666666","-0.00488299616927533"
"-0.02727990833333333","0.00906878044821086"
"-0.027406124999999996","-0.00917628844368946"
"-0.027417399999999998","-0.0132569371637845"
"-0.027320108333333332","-0.0350887699291534"
"-0.027115744444444444","-0.06135829257352"
"-0.026812941666666666","-0.083288458243953"
"-0.026422441666666664","-0.11814261538253"
"-0.025953747222222226","-0.183148657241299"
"-0.02542159444444445","-0.232109796323492"
"-0.024852416666666665","-0.235890857698281"
"-0.02426685","-0.332236875907152"
"-0.023668630555555552","-0.308605850582069"
