Version	3																																																																																					
Starting Frame	0																																																																																					
Avg Step Width (cm)	10.63									Average	R_Velocity	R_Cadence	L_Velocity	L_Cadence																																																																								
R_Velocity	135.463	135.334	135.392							135.3963333	135.3963333	125.9626667	135.6905	125.786																																																																								
R_Stride_Len	130.697	128.583	127.688							128.9893333																																																																												
R_Cadence	124.138	126.316	127.434							125.9626667																																																																												
L_Velocity	135.525	135.856								135.6905																																																																												
L_Stride_Len	130.257	127.958								129.1075																																																																												
L_Cadence	124.138	127.434								125.786																																																																												
R_Support_Time	60.345	61.404	61.062							60.937																																																																												
L_Support_Time	62.069	61.062								61.5655																																																																												
R_Non_Support	39.655	38.596	38.938							39.063																																																																												
L_Non_Support	37.931	38.938								38.4345																																																																												
R_Step_Len	64.438	62.764	62.493							63.23166667																																																																												
L_Step_Len	66.259	65.819	65.195							65.75766667																																																																												
R_Dbl_Support	12.069	12.281	11.504							11.95133333																																																																												
L_Dbl_Support	10.345	10.619								10.482																																																																												
RHS	38	154	268	381																																																																																		
LHS	96	212	325																																																																																			
RTO	108	224	337																																																																																			
LTO	52	168	281	395																																																																																		
RHS FP	268																																																																																					
LHS FP	212																																																																																					
R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Elevation	R_Foot_Null	L_Foot_Orientation	L_Foot_Elevation	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR
-8.306	-4.018	4.602	-22.982	-6.728	41.982	20.79	11.612	-27.551	40.588	17.801	15.936	10.545	6.807	22.023	-28.513	-0.072	6.825	14.672	32.277	-11.794	5.584	15.619	-22.258	0	0	0	0.563	-3.378	10.116	3.925	10.147	0.549	-6.933	68.458	0	-4.588	-1.252	0	-0.024	0.001	0	-0.007	0	0	-0.003	0.001	-0.001	0	0	0	-0.022	0.001	-0.002	-0.009	-0.001	0	-0.002	0	-0.001	0	0	0	0	-0.007	-0.037	0	-0.008	0.013	-0.001	-0.001	-0.002	0	-0.005	-0.005	0	0	-0.001	-0.001	0	-0.001	0.118	-0.064	-0.004	-0.006	0	0.001
-7.691	-4.275	6.116	-23.474	-6.43	44.39	18.744	10.707	-26.613	40.554	17.338	15.063	10.091	7.11	21.393	-28.102	-0.129	7.036	14.583	31.286	-10.955	5.6	15.376	-21.201	0	0	0	0.626	-3.268	9.748	4.12	10.109	0.55	-8.769	68.712	0	-4.557	-1.008	0	-0.05	0.005	0	-0.015	0	0	-0.006	0.003	-0.003	0	0	0	-0.049	0.002	-0.004	-0.02	-0.001	0	-0.004	0	-0.003	0	0	0	0	-0.007	-0.07	0	-0.014	0.024	-0.002	-0.001	-0.004	0	-0.01	-0.006	0	-0.001	-0.002	-0.001	0	-0.002	0.219	-0.112	-0.005	-0.007	0.001	0.002
-7.04	-4.511	7.638	-23.983	-6.068	46.731	16.792	9.959	-25.659	40.48	16.883	14.196	9.736	7.393	20.759	-27.744	-0.18	7.23	14.458	30.302	-10.101	5.632	15.148	-20.131	0	0	0	0.69	-3.159	9.381	4.297	10.078	0.546	-10.594	68.582	0	-4.523	-0.77	0	-0.074	0.009	0.001	-0.022	0.001	0	-0.009	0.004	-0.005	0	0	0	-0.074	0.003	-0.006	-0.03	-0.003	0	-0.007	0	-0.004	0	0	0	0	-0.007	-0.101	0	-0.02	0.035	-0.002	-0.001	-0.005	0	-0.015	-0.007	0	-0.001	-0.003	-0.002	0	-0.003	0.315	-0.15	-0.004	-0.008	0.001	0.002
-6.349	-4.709	9.169	-24.529	-5.634	48.934	14.985	9.361	-24.561	40.336	16.434	13.335	9.562	7.638	20.117	-27.486	-0.214	7.389	14.263	29.319	-9.218	5.686	14.931	-19.033	0	0	0	0.755	-3.053	9.019	4.439	10.058	0.536	-12.389	67.957	0	-4.484	-0.543	0	-0.095	0.015	0.001	-0.029	0.002	0	-0.012	0.006	-0.007	0	0	0	-0.097	0.003	-0.008	-0.039	-0.004	0	-0.009	0	-0.006	0	0	0	0.001	-0.007	-0.13	0.001	-0.025	0.045	-0.003	-0.002	-0.006	0	-0.02	-0.008	0	-0.001	-0.004	-0.002	0	-0.004	0.404	-0.176	0	-0.009	0.001	0.002
-5.631	-4.853	10.709	-25.114	-5.14	50.939	13.366	8.903	-23.257	40.101	15.995	12.479	9.613	7.83	19.462	-27.354	-0.222	7.501	13.979	28.324	-8.3	5.77	14.72	-17.896	0	0	0	0.821	-2.951	8.663	4.533	10.052	0.518	-14.132	66.829	0	-4.441	-0.328	0	-0.112	0.02	0.002	-0.034	0.003	0	-0.015	0.007	-0.008	0	0	0	-0.117	0.003	-0.01	-0.047	-0.005	0	-0.011	0	-0.007	0	0	0	0.001	-0.007	-0.156	0.001	-0.03	0.054	-0.003	-0.002	-0.007	0	-0.025	-0.009	0	-0.001	-0.005	-0.002	-0.001	-0.004	0.482	-0.188	0.005	-0.01	0	0.002
-4.921	-4.932	12.254	-25.731	-4.621	52.696	11.961	8.581	-21.751	39.768	15.573	11.62	9.898	7.957	18.791	-27.352	-0.202	7.555	13.604	27.293	-7.354	5.89	14.512	-16.714	0	0	0	0.886	-2.854	8.315	4.572	10.061	0.491	-15.798	65.256	0	-4.394	-0.127	0	-0.125	0.026	0.003	-0.038	0.004	-0.001	-0.016	0.009	-0.009	0	0	0	-0.133	0.003	-0.011	-0.053	-0.006	0.001	-0.013	0	-0.007	0	0	0	0.002	-0.006	-0.179	0.001	-0.034	0.061	-0.004	-0.002	-0.008	0	-0.029	-0.009	0	-0.001	-0.006	-0.003	-0.001	-0.005	0.546	-0.187	0.011	-0.011	0	0.002
-4.262	-4.939	13.798	-26.362	-4.119	54.172	10.785	8.382	-20.084	39.335	15.176	10.756	10.387	8.012	18.1	-27.468	-0.153	7.547	13.157	26.212	-6.397	6.058	14.301	-15.484	0	0	0	0.948	-2.761	7.976	4.551	10.081	0.46	-17.36	63.32	0	-4.344	0.064	0	-0.134	0.031	0.003	-0.041	0.004	-0.001	-0.018	0.01	-0.01	0	0	0	-0.146	0.003	-0.013	-0.059	-0.007	0.001	-0.014	0	-0.008	0	0	0	0.002	-0.005	-0.196	0.002	-0.036	0.066	-0.004	-0.002	-0.009	-0.001	-0.033	-0.009	0	-0.002	-0.007	-0.003	-0.001	-0.006	0.594	-0.173	0.017	-0.012	-0.001	0.002
-3.694	-4.878	15.332	-26.99	-3.671	55.344	9.838	8.272	-18.317	38.804	14.812	9.88	11.033	7.997	17.386	-27.675	-0.083	7.479	12.668	25.096	-5.456	6.284	14.087	-14.212	0	0	0	1.006	-2.676	7.645	4.472	10.108	0.429	-18.794	61.102	0	-4.293	0.251	0	-0.138	0.034	0.004	-0.042	0.005	-0.001	-0.018	0.011	-0.011	0	0	0	-0.155	0.002	-0.014	-0.062	-0.007	0.001	-0.015	0	-0.008	0	0	0	0.002	-0.003	-0.209	0.002	-0.038	0.07	-0.005	-0.002	-0.01	-0.001	-0.036	-0.009	0	-0.002	-0.007	-0.003	-0.001	-0.006	0.622	-0.148	0.022	-0.013	-0.002	0.002
-3.251	-4.756	16.842	-27.592	-3.307	56.202	9.108	8.218	-16.513	38.179	14.486	8.992	11.775	7.917	16.647	-27.939	-0.001	7.356	12.176	23.989	-4.558	6.579	13.866	-12.904	0	0	0	1.058	-2.597	7.322	4.34	10.136	0.404	-20.078	58.67	0	-4.241	0.434	0	-0.14	0.037	0.005	-0.042	0.005	-0.001	-0.018	0.011	-0.011	0	0	0	-0.161	0.002	-0.015	-0.065	-0.007	0	-0.016	0	-0.008	0	0	0	0.003	-0.001	-0.216	0.002	-0.039	0.072	-0.005	-0.002	-0.01	-0.001	-0.039	-0.009	0	-0.002	-0.008	-0.003	-0.001	-0.006	0.629	-0.113	0.026	-0.013	-0.003	0.002
-2.955	-4.584	18.315	-28.146	-3.042	56.744	8.576	8.205	-14.731	37.468	14.203	8.089	12.555	7.784	15.881	-28.23	0.08	7.186	11.715	22.956	-3.727	6.951	13.639	-11.57	0	0	0	1.101	-2.526	7.005	4.165	10.159	0.393	-21.193	56.081	0	-4.189	0.615	0	-0.138	0.038	0.006	-0.042	0.005	-0.001	-0.018	0.012	-0.012	0	0	0	-0.165	0.003	-0.015	-0.067	-0.008	0	-0.017	0	-0.008	0	0	0	0.003	0.001	-0.217	0.002	-0.039	0.072	-0.005	-0.002	-0.01	-0.001	-0.041	-0.009	0	-0.003	-0.008	-0.003	-0.001	-0.007	0.617	-0.073	0.029	-0.014	-0.004	0.002
