R_HIP Rot ANG	R_HIP Abd ANG	R_HIP Flex ANG	R_KNEE Rot ANG	R_KNEE Abd ANG	R_KNEE Flex ANG	R_ANK Rot ANG	R_ANK Abd ANG	R_ANK  Flex ANG	R_Elbow_Ang	R_Shl_Add_Ang	R_Shl_Flex_Ang	L_HIP Rot ANG	L_HIP Abd ANG	L_HIP Flex ANG	L_KNEE Rot ANG	L_KNEE Abd ANG	L_KNEE Flex ANG	L_ANK Rot ANG	L_ANK Abd ANG	L_ANK Flex ANG	L_Elbow_Ang	L_Shl_Add_Ang	L_Shl_Flex_Ang	Head_Lat_Tilt	Head_Fwd_Tilt	Head_Rotation	Trunk_Lat_Tilt	Trunk_Fwd_Tilt	Trunk_Rotation	Pelvis_Lat_Tilt	Pelvis_Fwd_Tilt	Pelvis_Rotation	R_Foot_Orientation	R_Foot_Elevation	R_Foot_Null	L_Foot_Orientation	L_Foot_Elevation	L_Foot_Null	R_HIP Rot FRC	R_HIP Abd FRC	R_HIP Flex FRC	R_KNEE Rot FRC	R_KNEE Abd FRC	R_KNEE Flex FRC	R_ANK Rot FRC	R_ANK Abd FRC	R_ANK  Flex FRC	R_GRF_FWD	R_GRF_LAT	R_GRF_VRT	L_HIP Rot FRC	L_HIP Abd FRC	L_HIP Flex FRC	L_KNEE Rot FRC	L_KNEE Abd FRC	L_KNEE Flex FRC	L_ANK Rot FRC	L_ANK Abd FRC	L_ANK  Flex FRC	L_GRF_FWD	L_GRF_LAT	L_GRF_VRT	R_HIP Rot MOM	R_HIP Abd MOM	R_HIP Flex MOM	R_KNEE Rot MOM	R_KNEE Abd MOM	R_KNEE Flex MOM	R_ANK Rot MOM	R_ANK Abd MOM	R_ANK  Flex MOM	L_HIP Rot MOM	L_HIP Abd MOM	L_HIP Flex MOM	L_KNEE Rot MOM	L_KNEE Abd MOM	L_KNEE Flex MOM	L_ANK Rot MOM	L_ANK Abd MOM	L_ANK  Flex MOM	R_HIP PWR	R_KNEE PWR	R_ANK PWR	L_HIP PWR	L_KNEE PWR	L_ANK PWR
-5.71	-5.694	14.251	-25.961	-3.96	55.603	8.793	8.349	-17.134	47.537	15.637	4.49	11.849	8.504	17.891	-27.824	-0.302	10.577	11.702	15.316	-2.669	5.039	17.852	-15.352	0	0	0	0.557	-3.614	7.639	4.612	8.932	2.149	-19.496	59.948	0	-5.267	0.922	0	-0.161	0.043	-0.005	-0.054	-0.003	-0.004	-0.021	0.01	-0.012	0	0	0	-0.167	0.001	-0.022	-0.067	-0.012	0	-0.018	0	-0.006	0	0	0	-0.006	-0.05	-0.236	0.002	-0.043	0.058	-0.005	-0.003	-0.012	-0.002	-0.066	0.003	0	-0.003	-0.018	-0.003	0	-0.007	0.653	-0.119	0.029	0.003	0.004	0.004
-5.099	-5.563	15.681	-26.317	-3.527	56.532	7.867	7.745	-14.705	46.613	15.431	3.883	12.328	8.443	17.203	-27.901	-0.309	10.62	11.281	14.145	-1.787	5.179	17.473	-14.064	0	0	0	0.612	-3.584	7.33	4.452	8.914	2.061	-20.696	57.212	0	-5.214	1.078	0	-0.153	0.042	-0.002	-0.049	-0.002	-0.002	-0.019	0.01	-0.011	0	0	0	-0.166	0.003	-0.02	-0.066	-0.012	0	-0.018	0	-0.005	0	0	0	-0.004	-0.038	-0.228	0.002	-0.039	0.058	-0.005	-0.002	-0.011	-0.002	-0.06	0.001	0	-0.002	-0.017	-0.002	0	-0.007	0.617	-0.091	0.032	0.001	0.001	0.004
-4.611	-5.386	17.081	-26.655	-3.19	57.186	7.165	7.143	-12.307	45.565	15.253	3.279	12.954	8.35	16.485	-28.059	-0.293	10.617	10.831	13.018	-0.932	5.38	17.085	-12.777	0	0	0	0.657	-3.566	7.01	4.265	8.89	1.998	-21.691	54.333	0	-5.166	1.218	0	-0.145	0.039	0.001	-0.044	-0.001	-0.001	-0.017	0.01	-0.01	0	0	0	-0.165	0.004	-0.017	-0.066	-0.011	0.001	-0.018	0	-0.005	0	0	0	-0.002	-0.026	-0.216	0.002	-0.035	0.057	-0.005	-0.002	-0.011	-0.001	-0.055	-0.001	0	-0.001	-0.016	-0.002	0	-0.007	0.571	-0.061	0.033	-0.001	0	0.004
-4.253	-5.18	18.436	-26.957	-2.952	57.564	6.69	6.59	-10.063	44.395	15.1	2.682	13.672	8.233	15.732	-28.281	-0.264	10.567	10.389	12.004	-0.127	5.654	16.693	-11.502	0	0	0	0.694	-3.562	6.676	4.062	8.857	1.962	-22.445	51.42	0	-5.127	1.343	0	-0.138	0.036	0.003	-0.04	-0.001	0.001	-0.015	0.01	-0.009	0	0	0	-0.163	0.005	-0.015	-0.065	-0.01	0.002	-0.018	0	-0.004	0	0	0	0.001	-0.014	-0.202	0.002	-0.031	0.054	-0.004	-0.002	-0.01	-0.001	-0.049	-0.002	0	0	-0.016	-0.002	0	-0.007	0.515	-0.031	0.033	-0.003	-0.002	0.004
-4.016	-4.96	19.732	-27.208	-2.81	57.674	6.429	6.128	-8.06	43.106	14.97	2.09	14.421	8.097	14.943	-28.545	-0.231	10.47	9.987	11.155	0.612	6.01	16.304	-10.247	0	0	0	0.723	-3.572	6.331	3.849	8.809	1.955	-22.943	48.556	0	-5.101	1.456	0	-0.132	0.032	0.006	-0.037	-0.001	0.003	-0.014	0.009	-0.008	0	0	0	-0.162	0.006	-0.013	-0.065	-0.01	0.002	-0.017	0	-0.004	0	0	0	0.002	-0.003	-0.185	0.002	-0.026	0.051	-0.004	-0.002	-0.009	-0.001	-0.044	-0.003	0	0.002	-0.015	-0.002	0	-0.007	0.455	-0.003	0.031	-0.005	-0.004	0.004
-3.882	-4.739	20.964	-27.398	-2.748	57.524	6.366	5.789	-6.336	41.711	14.859	1.499	15.147	7.947	14.117	-28.826	-0.203	10.327	9.643	10.485	1.281	6.454	15.923	-9.013	0	0	0	0.747	-3.594	5.977	3.634	8.746	1.971	-23.19	45.781	0	-5.088	1.561	0	-0.128	0.028	0.008	-0.035	-0.002	0.005	-0.013	0.009	-0.007	0	0	0	-0.161	0.006	-0.011	-0.064	-0.009	0.002	-0.017	0	-0.003	0	0	0	0.004	0.007	-0.166	0.002	-0.021	0.046	-0.003	-0.002	-0.009	-0.001	-0.039	-0.004	0	0.002	-0.014	-0.002	0	-0.007	0.392	0.022	0.028	-0.006	-0.005	0.004
-3.828	-4.526	22.125	-27.521	-2.744	57.123	6.479	5.589	-4.893	40.225	14.764	0.901	15.81	7.785	13.26	-29.089	-0.186	10.144	9.355	9.969	1.891	6.991	15.555	-7.799	0	0	0	0.769	-3.624	5.623	3.419	8.67	2.006	-23.201	43.101	0	-5.09	1.664	0	-0.124	0.024	0.009	-0.034	-0.004	0.007	-0.013	0.008	-0.006	0	0	0	-0.16	0.006	-0.01	-0.064	-0.009	0.003	-0.017	-0.001	-0.003	0	0	0	0.005	0.017	-0.147	0.002	-0.016	0.041	-0.003	-0.002	-0.008	-0.001	-0.035	-0.004	0	0.003	-0.014	-0.001	0	-0.007	0.328	0.041	0.025	-0.007	-0.006	0.004
-3.832	-4.325	23.21	-27.582	-2.774	56.474	6.745	5.525	-3.708	38.667	14.678	0.287	16.388	7.612	12.379	-29.305	-0.182	9.933	9.11	9.552	2.457	7.625	15.207	-6.604	0	0	0	0.789	-3.657	5.278	3.206	8.58	2.056	-23.003	40.494	0	-5.102	1.767	0	-0.122	0.02	0.01	-0.033	-0.006	0.008	-0.014	0.007	-0.006	0	0	0	-0.159	0.006	-0.009	-0.064	-0.009	0.003	-0.017	-0.001	-0.003	0	0	0	0.006	0.025	-0.127	0.002	-0.011	0.035	-0.003	-0.002	-0.008	-0.001	-0.032	-0.004	0	0.003	-0.013	-0.001	0	-0.007	0.267	0.054	0.023	-0.007	-0.006	0.004
-3.872	-4.135	24.213	-27.584	-2.815	55.583	7.133	5.577	-2.749	37.06	14.595	-0.353	16.877	7.428	11.482	-29.446	-0.189	9.707	8.887	9.17	2.997	8.358	14.884	-5.424	0	0	0	0.807	-3.687	4.949	2.992	8.48	2.12	-22.63	37.929	0	-5.118	1.875	0	-0.121	0.017	0.011	-0.034	-0.008	0.01	-0.015	0.006	-0.005	0	0	0	-0.159	0.006	-0.009	-0.064	-0.009	0.003	-0.017	-0.001	-0.003	0	0	0	0.007	0.031	-0.106	0.001	-0.006	0.028	-0.002	-0.001	-0.008	0	-0.03	-0.004	0	0.004	-0.013	-0.001	0	-0.007	0.209	0.059	0.02	-0.007	-0.007	0.004
-3.929	-3.957	25.137	-27.529	-2.846	54.458	7.608	5.726	-1.98	35.424	14.511	-1.024	17.278	7.23	10.575	-29.504	-0.2	9.472	8.669	8.787	3.52	9.189	14.588	-4.258	0	0	0	0.823	-3.711	4.64	2.778	8.371	2.186	-22.119	35.369	0	-5.131	1.994	0	-0.12	0.014	0.012	-0.036	-0.01	0.011	-0.016	0.005	-0.004	0	0	0	-0.158	0.005	-0.009	-0.064	-0.009	0.003	-0.017	-0.001	-0.003	0	0	0	0.008	0.037	-0.086	0.001	-0.001	0.021	-0.002	-0.001	-0.008	0	-0.029	-0.004	0	0.004	-0.013	-0.001	0	-0.007	0.156	0.055	0.018	-0.007	-0.008	0.004
